time,power_imbalance
443,93.77219972927472
444,122.09140313149749
445,124.18679707181785
446,67.40856029727952
447,119.06235118624411
448,120.1902034251976
449,52.51949211545667
450,33.881225158349956
451,36.788204017695826
452,39.39878616612388
453,43.478978274874656
454,48.8354037260093
455,45.13967543237056
456,38.253055258113946
457,32.963568906801044
458,44.57282521216174
459,81.95635450889037
460,76.79465214409866
461,69.155691287479
462,69.6055257785237
463,124.39668151092879
464,111.26823893051946
465,109.29836270645211
466,9.2672977671609
467,39.04794554160015
468,45.71753072072837
469,80.43215118771619
470,48.98228400222096
471,64.22854910948152
472,66.99564375456764
473,36.361626552543385
474,15.686630164142969
475,16.743003295219065
476,96.65663944388497
477,108.3426191087819
478,123.78507781450601
479,57.58424204066447
480,70.76070178249302
481,67.67085664587675
482,75.2091954913682
483,34.95611884939655
484,48.911712457300055
485,94.08500536859297
486,109.38837364588574
487,66.53457620726682
488,23.462853421379616
489,12.299533715084896
490,52.84765913533443
491,45.42383210700814
492,61.91787691530686
493,63.56818474101974
494,56.23152728707853
495,66.4866194833658
496,39.90738756134369
497,40.51136253631651
498,46.928699797757176
499,57.62126206084804
500,62.67374080864444
501,68.44262419240212
502,54.896270241662556
503,81.23606475768877
504,80.0563360047798
505,65.04142371229895
506,30.488464755311437
507,27.682156140407944
508,29.321499469410856
509,82.93212602444893
510,82.698803127335
511,82.90472616881372
512,23.66528940484602
513,72.80257806053986
514,102.07662724610772
515,99.48303800522397
516,90.87022463593546
517,65.73180382209284
518,63.7668481283329
519,63.42424356998
520,55.95826313156114
521,71.11244485727006
522,73.6248945341823
523,82.64875927847864
524,103.11052496605916
525,111.85244375062045
526,80.03308102449013
527,61.24031853224484
528,55.22484430338694
529,57.17676907933351
530,54.00277831841325
531,62.94937660806318
532,57.810921067251286
533,62.3576785776327
534,70.05499211902611
535,73.75238935735939
536,91.55545352198352
537,68.19745385106128
538,67.96742148445244
539,41.24989611119227
540,79.66706088038943
541,82.57413866983495
542,61.00630533582029
543,93.53205830525576
544,100.78130125540282
545,73.94950579447327
546,76.58659176169206
547,76.88176755190196
548,105.89352854240408
549,111.50654899529044
550,104.30311690901506
551,74.85033541191967
552,94.36942227592472
553,100.91151566388059
554,127.63510303448267
555,135.44583937176594
556,137.793275816689
557,124.6597200361241
558,118.7781645363289
559,119.4567864537626
560,120.93574168600853
561,135.44961498208312
562,136.66481206843997
563,98.67761245754518
564,103.00493342657185
565,147.28526592506603
566,194.1507223549616
567,191.23234165914963
568,156.54152679586383
569,141.84645114238177
570,139.9560075714536
571,144.738632112801
572,174.49575673462218
573,153.93695651303221
574,151.47858629533357
575,144.21780428998588
576,143.3592461771613
577,124.37067700183114
578,121.5050356403342
579,136.0238893162728
580,146.3680917495833
581,141.78815117916926
582,65.7891238225222
583,43.47804087523472
584,43.64977269771463
585,33.84013872980673
586,39.1212185743528
587,41.585450068464084
588,65.24021143585104
589,56.22071883841224
590,56.69518187562656
591,48.80190115117758
592,50.34093277178409
593,123.1905925415984
594,132.83286850720071
595,130.37357998344675
596,63.438282578839974
597,45.46406592382467
598,31.161453327317954
599,45.13203273794851
600,79.16719401881349
601,87.6328198440803
602,103.71350481277717
603,103.71350481277717
604,120.43218862663078
605,104.77394425495245
606,66.46509083357579
607,67.54118929698886
608,68.63437925488047
609,100.35482543204306
610,93.73134840957708
611,122.60761598989878
612,123.85250331495493
613,132.2798361907408
614,117.3128325444687
615,114.60623388643782
616,98.19006259761966
617,113.64845580291865
618,125.95028365385981
619,181.73796747156842
620,174.8571482325776
621,173.77170322036022
622,77.92348043716501
623,76.27444080464764
624,74.87739387863729
625,25.012250015083083
626,25.91508755587531
627,23.958519222822936
628,21.99349374150697
629,9.056578021087871
630,13.765016442428106
631,11.62892714575985
632,31.65178071308705
633,35.003625976339094
634,36.77164910862362
635,36.48242174135236
636,119.38204509461805
637,65.71098463738231
638,76.48745383262266
639,108.97114467751547
640,157.3347431656491
641,174.27466102747837
642,137.29579631905816
643,122.87943205632972
644,119.64790662928337
645,118.41922860871544
646,122.15119161075012
647,120.03093360559126
648,116.71330573075292
649,119.83723753468328
650,93.33728149854241
651,92.81140122986436
652,81.2913414735532
653,81.30581250148906
654,71.18672120433524
655,37.93825482360698
656,35.65177861215381
657,35.837679170589574
658,50.191092633998046
659,48.98016464626265
660,51.08173301817551
661,39.27395466993515
662,36.55483121956575
663,54.877969294248985
664,49.6992736160756
665,46.16410277752524
666,104.70769941529186
667,129.47830987031824
668,134.7600879517849
669,123.2938773277367
670,80.92846301592232
671,72.61802254718684
672,83.54551532136024
673,90.59291348375221
674,91.20534922852131
675,126.91028803121303
676,124.4181882534902
677,117.02608852022628
678,114.17770638889748
679,107.11517170210648
680,132.47958735570293
681,133.65136734708446
682,137.54144326964698
683,119.23289804137667
684,117.7064327483961
685,111.69856760991505
686,54.66297719012925
687,55.02888741097531
688,53.85710907333188
689,124.56274998616571
690,117.17244121507956
691,120.38073417758487
692,116.75019838166212
693,108.16508126098871
694,135.33328131297736
695,134.57717140447787
696,119.98246359606131
697,129.09138395227393
698,127.0857495426809
699,131.58179312466902
700,102.99475227805635
701,53.69050154758716
702,46.632512656374445
703,19.545030028635775
704,20.473068062769446
705,5.826250643320981
706,7.856643439534363
707,0.4317236291225334
708,15.754303975794016
709,11.334572127283563
710,18.18034004708628
711,36.25736050322133
712,35.94380352083923
713,26.325534209942585
714,24.669688140692678
715,26.436328807733258
716,28.311158597379176
717,20.780106738844168
718,22.008100211595263
719,20.63319691253383
720,57.32414474160619
721,115.287217885857
722,129.3599995088797
723,141.76370299081304
724,116.36656821717719
725,117.11003320304376
726,117.13574680982946
727,131.1373396054731
728,105.23991174427032
729,123.57421522540554
730,143.4354508449645
731,177.3946651611447
732,183.89296896954028
733,183.5414504601442
734,187.5659521019127
735,186.28042424668467
736,107.44162314413539
737,105.76773546855387
738,26.21408573384097
739,132.6559843354232
740,132.70696383981945
741,146.8877709814987
742,120.55175335501917
743,123.07135261559768
744,124.26494611245825
745,128.74496217003986
746,131.32601971116375
747,116.93018209156104
748,121.28327744406383
749,116.62050736856386
750,121.57895764943255
751,132.75781135843724
752,127.55176427003158
753,122.98553908512947
754,69.57472901074992
755,72.48955502191835
756,69.00631270912315
757,65.98849997902418
758,69.17238588186858
759,41.758823978596126
760,39.52079094084281
761,81.36268642527072
762,84.35602721434344
763,91.68918976682203
764,91.23669266735412
765,87.02997052324282
766,78.43982541646325
767,101.83394557474645
768,102.20349122876829
769,109.45940971207887
770,83.92072515232474
771,113.08440975539169
772,114.25524397247877
773,110.15835885987919
774,79.31769923818544
775,73.72371515785629
776,84.52303282868041
777,83.56941606625243
778,85.17846506096832
779,83.43947254539445
780,63.5759915625253
781,54.12153573170724
782,59.07262247783841
783,44.63735910092858
784,38.23538057880402
785,44.463354052241925
786,59.495092927092536
787,60.291943508575244
788,85.80211944055773
789,80.2081329094592
790,113.89386346097673
791,113.47945531658289
792,112.24266520358617
793,114.8755771857581
794,117.63465141507851
795,114.4024119273338
796,112.85306996477412
797,108.27697664934574
798,103.95866749258461
799,135.9966224671779
800,140.6660012896611
801,133.61994841366217
802,82.05277826384182
803,85.57910645313416
804,86.40738219567945
805,95.76829797436271
806,101.32980131908313
807,102.26234052217899
808,41.786570399876254
809,41.06095599408262
810,101.51153455506531
811,142.90593148518025
812,85.71129981804114
813,95.6970143385882
814,87.63626939768976
815,83.89866563248438
816,82.39019351004039
817,85.94863063578455
818,86.38955327580175
819,84.1697278106695
820,83.29265760551449
821,90.68912421566384
822,90.68912421566384
823,94.24191466340122
824,47.61265119680023
825,33.92723267357119
826,32.43010563601083
827,67.07936199484801
828,68.86559852607063
829,75.06993412456721
830,70.95509681552531
831,76.99847242841719
832,30.612518154441496
833,18.594904624349383
834,64.22830353381421
835,60.968902102593574
836,51.09190256077656
837,48.12635706967532
838,46.50841283249859
839,49.048084115972216
840,54.88070131309491
841,54.567063739836854
842,64.84235243701976
843,64.76508618953122
844,66.67910203059203
845,68.39137640282054
846,65.74304798667761
847,74.41912557976696
848,18.479802405469755
849,17.074175657046478
850,54.610068552667364
851,48.755264396351
852,49.54651867188581
853,52.78278600945801
854,52.51148564280841
855,53.184911801637554
856,37.48167151681607
857,67.48010374848444
858,65.25800852562715
859,47.22656372438968
860,112.5120633499187
861,87.80354213052892
862,93.26813515540147
863,59.899104823329836
864,79.68796265498544
865,21.8153611426212
866,20.417956657419197
867,20.588504061158982
868,89.7021914045464
869,43.40762237168134
870,43.77538447765465
871,51.8461491925801
872,94.74994892780815
873,93.01284887139126
874,67.8367526956998
875,66.73033141615485
876,62.67998745014654
877,101.46189775979417
878,97.43613832883182
879,113.50428419251355
880,100.60738979279806
881,95.03252856385762
882,145.62149560605476
883,126.90171417489508
884,122.51971720625798
885,82.40990712827059
886,98.58850710424402
887,125.25413796093285
888,128.3400403824277
889,122.32957998369142
890,136.807192670775
891,129.69949465062473
892,128.2765726928078
893,92.00028975889302
894,94.11939334019175
895,117.23895645049349
896,119.39526997174634
897,121.7493246226316
898,120.55275910137651
899,128.26529754461626
900,70.98604719128781
901,70.81441945390759
902,70.53920820994026
903,100.64094473966348
904,59.74729569959629
905,59.58713810655807
906,59.18384691189929
907,57.76745414933164
908,59.587744048818394
909,64.4584208543016
910,68.77617549497756
911,74.44368513155092
912,71.77980362446011
913,124.2098990579679
914,117.84096840368244
915,116.74904333434904
916,106.63607960856551
917,101.06328716918195
918,100.01868780693326
919,93.73197294658846
920,92.4609602837218
921,95.15258414463517
922,79.70563537399933
923,84.71385745769605
924,61.74184604736716
925,56.813034051710225
926,64.12514849035121
927,69.37251288445992
928,78.54034658041562
929,83.87108355302738
930,43.44435226953155
931,46.172736413158006
932,52.79310979289325
933,53.636723703346405
934,53.527852265776836
935,50.255293265132615
936,71.78507304730843
937,73.71946863797322
938,69.0914186719239
939,53.126580927490096
940,29.52234205232933
941,24.524817442691358
942,35.89859502609535
943,48.82510897999574
944,52.86464751723527
945,54.03172003863684
946,34.39886256005032
947,27.189465166978838
948,25.444054991912505
949,30.028716484340254
950,70.20297420248863
951,71.95529557705169
952,73.14488876518129
953,76.91549260169973
954,78.5708914684357
955,68.14284414799073
956,71.9928379544352
957,73.70687428299809
958,72.79232381852351
959,70.07166635479378
960,66.10436081236519
961,89.35093261539747
962,36.02577973474291
963,39.27512475918512
964,46.08205386702517
965,65.02645300388664
966,87.87798039742172
967,123.00427169161057
968,121.76143200299539
969,120.29633339394789
970,104.5757747258664
971,55.02043022887416
972,54.92019389266947
973,77.00112249310354
974,113.66465723221411
975,113.94922400441516
976,115.58943465011575
977,115.79159978472946
978,123.34077404988764
979,75.59895378970666
980,76.8800583576652
981,59.93831513102928
982,90.36021796609211
983,90.32293510730427
984,105.25697444376877
985,108.5683806666712
986,107.64820169788953
987,105.54644116984286
988,71.18077298393207
989,84.36770803232935
990,95.48783700824376
991,120.01797480371512
992,110.29195995153381
993,111.0785338534763
994,61.11546021597137
995,72.32884587252163
996,75.5030760085029
997,23.073988743493413
998,25.104964683042315
999,21.75418929803064
1000,92.21125780253217
1001,93.02795460597414
1002,103.22425144437085
1003,105.70643575472897
1004,114.22592462354841
1005,92.70213811113136
1006,101.01338005758731
1007,102.75683193541893
1008,105.81692979267375
1009,86.0380200479165
1010,75.65108579574617
1011,85.47386187010585
1012,95.38609297901027
1013,94.8236186309503
1014,92.27127744121802
1015,70.5796603144852
1016,73.88485170094471
1017,76.92724481219817
1018,67.00755977329094
1019,92.25176255019466
1020,92.39586899610617
1021,92.18252357038864
1022,89.51602022410081
1023,82.70160184541331
1024,91.92894753738184
1025,87.61907552412121
1026,105.25908520209464
1027,104.2394778980977
1028,97.09140960182233
1029,103.91445958001704
1030,116.44722381541399
1031,117.6336130017626
1032,106.96746783603865
1033,101.50097924316091
1034,84.247660693154
1035,96.441642481751
1036,95.16585686128653
1037,98.78351277044457
1038,96.77056665861824
1039,78.06713607737089
1040,69.94986777934967
1041,72.71863819904574
1042,92.50002028256314
1043,93.90214045339327
1044,88.63630349919424
1045,57.035613707901376
1046,54.43886296694395
1047,62.680708554231536
1048,66.02072559343034
1049,68.71758432631107
1050,66.86277627404644
1051,67.00363027251353
1052,50.43704712925369
1053,61.014778901291216
1054,66.53784485135589
1055,63.184070593665886
1056,47.18773685341941
1057,46.027862082662
1058,45.58562129985288
1059,35.246220910210845
1060,47.31734841733448
1061,39.97002469958373
1062,46.712935192068684
1063,45.23518222880507
1064,50.65462171534293
1065,48.33048450404264
1066,54.28588677063933
1067,75.35356747647018
1068,11.509177684066835
1069,14.020232899908125
1070,18.882486640606196
1071,20.749476348081636
1072,18.660074756012666
1073,20.774925187426394
1074,23.16991190668098
1075,17.733669561333997
1076,29.00977989540659
1077,28.3153459051217
1078,26.23574605800853
1079,35.51372734468115
1080,58.48990786386223
1081,53.440891686267165
1082,53.90984365650832
1083,65.73452945162389
1084,57.00871935320263
1085,90.64318445022104
1086,86.65596387520819
1087,84.33570647472
1088,67.32126634313819
1089,65.0170710785603
1090,64.54817843810885
1091,80.76914275114076
1092,81.17080398980977
1093,94.61560262760102
1094,93.88530914938588
1095,70.46702996203108
1096,52.96362518055209
1097,71.41044268570558
1098,68.81512854464394
1099,89.00080846640978
1100,81.99456931972425
1101,86.31957092948909
1102,83.31464623293576
1103,84.6498989417742
1104,83.10130280455736
1105,81.76935757226336
1106,66.3876015040604
1107,73.08142738985963
1108,86.38519560439676
1109,101.65563010751778
1110,100.44180553510039
1111,93.63914488969549
1112,95.02550531704337
1113,72.35431652624361
1114,62.07849377570779
1115,60.47268689230895
1116,56.620008918301174
1117,62.91341819491337
1118,59.63509232261847
1119,37.62055367128452
1120,17.418383222184794
1121,16.612903693992024
1122,28.4038781300967
1123,12.937115123168171
1124,31.136010540241884
1125,45.8393012090522
1126,39.224305606570326
1127,49.829565635642325
1128,59.68697541328579
1129,66.69789385761376
1130,64.51285623102105
1131,60.087707020393495
1132,59.58775175867314
1133,76.25913132026676
1134,77.99813197279565
1135,79.03220427002596
1136,66.29205330351148
1137,73.54027678881869
1138,73.5861510022412
1139,92.11752952235084
1140,105.69517508698686
1141,102.84945740568612
1142,91.36361696117118
1143,57.36418653455604
1144,55.43920681199379
1145,62.043154144855166
1146,60.65477146567902
1147,51.150614601086644
1148,47.721277964069834
1149,45.14520735581848
1150,50.32223577732778
1151,44.94164812226337
1152,33.47974820554323
1153,41.599788209044384
1154,30.453248489471097
1155,35.64651037186989
1156,49.5831068615473
1157,46.3919069763917
1158,47.17423757758616
1159,24.31835762068919
1160,9.389337878836399
1161,6.858531694948115
1162,6.082552273123881
1163,26.502843404308333
1164,12.106547485441778
1165,26.48290321027243
1166,25.592353735597722
1167,39.810421813715124
1168,38.917568110589706
1169,39.24164214614357
1170,58.277414644637275
1171,54.56561112176039
1172,52.00558672346726
1173,61.95081252941991
1174,47.443181253077505
1175,60.8991562216695
1176,56.34545653459205
1177,60.43784842981229
1178,59.44044339127109
1179,59.084302932302684
1180,89.81458752796102
1181,92.78465752430395
1182,92.26225101732123
1183,94.7070744370826
1184,93.47865843639917
1185,88.89665981310871
1186,93.40315562957845
1187,92.85297660454978
1188,78.3703465096806
1189,81.68692687207808
1190,55.816896799882194
1191,54.44767882792214
1192,47.49048583423775
1193,48.20507309504484
1194,47.65894841756373
1195,33.73574496917361
1196,29.296961997127717
1197,16.016285523576226
1198,10.121442297342764
1199,32.05101010830366
1200,17.455086548036395
1201,19.7049777834341
1202,22.002361412218043
1203,23.055522250281772
1204,38.71459640275085
1205,40.217578448998026
1206,30.010558277467005
1207,7.15590828957356
1208,18.82064030223666
1209,38.59163489447463
1210,58.1176423960752
1211,56.798465683321254
1212,60.64352271476007
1213,92.68606201979317
1214,121.89659970719615
1215,134.0429329654309
1216,133.63959152944446
1217,131.50498121736763
1218,133.6425214052195
1219,116.16439471167581
1220,115.04163273271654
1221,109.8559676513209
1222,101.44929599850983
1223,108.12183909537245
1224,108.38658464850242
1225,120.10645668788588
1226,90.02031882834267
1227,87.85808978205108
1228,87.12227877599443
1229,114.41215913141683
1230,116.77040292087392
1231,117.33769131880295
1232,112.13952669938521
1233,114.39252721445082
1234,66.13442046541986
1235,67.90040778342315
1236,46.15590629760658
1237,79.32024068703943
1238,77.54257474955098
1239,98.26731400772131
1240,62.427819568865345
1241,66.94300803782679
1242,68.39904304982873
1243,69.31907256275139
1244,65.9517413435019
1245,65.29044915709449
1246,63.52419049469716
1247,64.92914203193733
1248,65.88760436046081
1249,64.7983367156046
1250,73.86036071701909
1251,82.87085341344961
1252,82.58208911596371
1253,81.99315753620125
1254,69.86859662573134
1255,66.7611622670171
1256,42.25672007629803
1257,33.0882866669519
1258,35.23707653436676
1259,53.48825254253376
1260,33.67935793351054
1261,5.339533827260329
1262,27.332545474336488
1263,18.967216334526423
1264,18.478681319626155
1265,24.122184773955077
1266,23.485766026276615
1267,28.074931260611258
1268,31.02227908689655
1269,30.13982400164667
1270,31.083349937463137
1271,32.63821698364783
1272,30.719654170964066
1273,29.253594752985926
1274,33.03504982089267
1275,23.73976406174908
1276,33.537676546428635
1277,32.092643930184046
1278,44.496655383328424
1279,31.453652202669698
1280,44.49027670023395
1281,18.981670685851526
1282,46.22071959113353
1283,52.884341167672105
1284,51.2523676319088
1285,45.358051129855276
1286,41.73102995880975
1287,39.04974583498849
1288,38.0304431276727
1289,44.69204738052346
1290,37.78082194388483
1291,56.61687033884857
1292,80.5708086980849
