time,voltage
0,252.04559347629169
1,252.03664849548102
2,252.04568320789943
3,252.0625421653712
4,252.070636003973
5,252.04392812202013
6,252.0496741228675
7,252.0600016560935
8,252.07144848215069
9,252.1143417667246
10,252.09386606929465
11,252.10905635848687
12,252.10773929303986
13,252.11716054711852
14,252.11263864793327
15,252.12049804660214
16,252.26003252651455
17,252.26003252651455
18,252.25511154925385
19,252.10233334051563
20,252.10233334051563
21,252.10331292577843
22,252.1102694258264
23,252.16209843591494
24,252.13057337770286
25,252.1383067130425
26,252.1334867559268
27,252.1334867559268
28,252.1517865155881
29,252.14858651813
30,252.13522542848446
31,252.14321176589164
32,252.14301428365476
33,252.1458683996018
34,252.14285566949954
35,252.1223662706642
36,252.12801332105946
37,252.1285417680353
38,252.1285417680353
39,252.12297384957267
40,252.1237227874015
41,252.107103156329
42,252.1052567616842
43,252.10787684712474
44,252.11886168859
45,252.11371189621698
46,252.13020630810158
47,252.13020630810158
48,252.13728449968238
49,252.1166872139783
50,252.08576634139703
51,252.05398521780654
52,252.04908480148842
53,252.03547800393875
54,252.05167103617288
55,252.03361313260154
56,252.0350769050531
57,252.00721281109415
58,251.94969344525234
59,251.95641862842288
60,251.8991304727533
61,251.81378592096692
62,251.80301605232833
63,251.71848349620197
64,251.7687601810039
65,251.75538917307114
66,251.73479950305685
67,251.70221508900272
68,251.72478089033655
69,251.75315643137276
70,251.73965298856686
71,251.7793001567362
72,251.7587076779776
73,251.75514610992525
74,251.75514610992525
75,251.82119712752453
76,251.8487830490755
77,251.77648729946048
78,251.8180908878904
79,251.82111285976364
80,251.82375811008538
81,251.90599989070282
82,251.90518141216054
83,251.9540508487766
84,251.8904573913241
85,251.91979414170623
86,251.87268238975187
87,251.87614033443023
88,251.85591579437747
89,251.85591579437747
90,251.85331646843505
91,251.85008190821463
92,251.85008190821463
93,251.84874069781563
94,251.89174651384425
95,251.8893073922362
96,251.8144953066302
97,251.86929541595117
98,251.87216000759176
99,251.91111681810628
100,251.90515744915947
101,251.93821630813642
102,251.9688176572137
103,251.96715954784958
104,251.96742701129924
105,251.96914185541928
106,251.96382898751926
107,252.00480144133326
108,252.01427782722286
109,252.0062690312561
110,252.03532554554366
111,252.0347951653876
112,252.0368914978683
113,252.03361884938764
114,252.00858322037644
115,252.0095634854555
116,252.05773952325728
117,252.0465202581448
118,252.05248434164895
119,252.01829189632753
120,252.01593179981825
121,251.9433625463166
122,251.95122579109275
123,251.9673797985173
124,251.9673797985173
125,251.98348205077212
126,251.98348205077212
127,251.98348205077212
128,251.99764448957353
129,251.9188346321982
130,251.92230468092146
131,251.89181083708618
132,251.93018118253426
133,251.8949204875612
134,251.89844527191082
135,251.89844527191082
136,251.8957160207347
137,251.92753600661015
138,251.88172647850456
139,251.8619736069149
140,251.8992373762906
141,251.93425651102072
142,251.94782396488068
143,251.9081070696471
144,251.85889595245771
145,251.82019057447903
146,251.7393766609928
147,251.75856630664362
148,251.7191189474644
149,251.74899519400043
150,251.73587498134123
151,251.7794193473232
152,251.74192708008934
153,251.79012675460237
154,251.79012675460237
155,251.80843340006868
156,251.82180625449772
157,251.81397749773728
158,251.81397749773728
159,251.84955742492392
160,251.83471030537322
161,251.8560467670146
162,251.842485355943
163,251.76159050911284
164,251.78711942410166
165,251.86675748983794
166,251.85098866504137
167,251.8142353783891
168,251.84628627520448
169,251.80982584886095
170,251.88193008461806
171,251.8348003554363
172,251.83371371854028
173,251.83361352238623
174,251.86562360317512
175,251.87282537261072
176,251.8826734723357
177,251.8870706757928
178,251.88414757703256
179,251.87609098669077
180,251.89295553002194
181,251.87616740088447
182,251.86659052196723
183,251.88570604659438
184,251.90003461427705
185,251.98124419069447
