time,phase1,phase2,phase3
112,812.8985888693018,444.76532132844244,493.9621767918033
113,764.0527406699387,444.657643206802,494.070814054373
114,763.9358218006033,478.96275838642566,494.1515432120564
115,763.9620791193819,478.9356911622041,498.43749750989446
116,762.0183339321618,432.4179269301634,552.8963511994688
117,701.5390281725093,432.4302271823768,518.094396607218
118,711.172701009295,425.2131476035243,518.0356982079475
119,711.0304658558667,468.76144142500954,512.2049468156904
120,539.5986143835299,468.2750066337981,552.4895440818495
121,539.3572228792501,514.2119621790682,461.97980423500985
122,646.4736718434738,514.4139020009023,461.78170029521635
123,702.9140643915504,482.61959083730665,461.61939877154487
124,702.9140643915504,482.61959083730665,461.61939877154487
125,703.1338989463928,482.46110984697464,532.0851384246474
126,703.1338989463928,482.46110984697464,532.0851384246474
127,703.1338989463928,482.46110984697464,532.0851384246474
128,703.3637885381812,482.28209933898506,594.0321850719295
129,702.966566072971,590.142698307856,594.3835719056698
130,547.5043241556674,589.5838275909942,653.1865358338914
131,593.9472307397338,645.6784332111439,682.8477250447017
132,594.1519158808658,611.2862305117774,736.4843633750636
133,656.713910048126,662.2488666567374,733.4328383083204
134,709.5318975449318,662.4535231932624,733.2126021333111
135,709.5318975449318,662.4535231932624,733.2126021333111
136,668.5931145444542,662.3164024641505,733.371946212769
137,668.7482058517262,618.7871756884936,733.2016303871978
138,668.5716352169528,655.7858064150228,704.9112498950312
139,668.3152678277941,656.0286528042038,618.5112545010597
140,634.5330330969362,601.8159738403218,618.426420261095
141,689.3489971684378,606.8924774813271,618.2216804021608
142,689.5518197435485,606.7312328294537,677.5620625456181
143,729.5851034644667,664.8631323070181,677.6665830983021
144,656.1772456450782,724.4221516261956,678.0252931304041
145,612.7813078024724,772.3898979294403,678.4007055038214
146,650.5849466870789,865.9726947995157,624.9287720167079
147,744.661024469222,866.2611485771622,676.7000835665538
148,691.8482423496271,931.5003614657506,730.3057258769534
149,691.9784000781648,880.7140821455582,700.3953614541003
150,743.1363913660779,881.0562623029059,638.2564943733839
151,769.7646080053662,823.9782282598492,637.9957001886814
152,769.4444128215597,857.2585176450457,579.671466206456
153,876.802104507238,801.5802330791612,579.2354776339332
154,876.802104507238,801.5802330791612,579.2354776339332
155,813.9838343814414,750.7779906424809,508.10915171585015
156,866.6532939596996,753.0581747196159,508.0037112867303
157,866.5241285604803,753.1808592160745,473.7399139499451
158,866.5241285604803,753.1808592160745,473.7399139499451
159,914.1845831673588,752.9866286842977,607.6685861298658
160,927.1634624688126,753.1770312615084,541.4458622648411
161,832.3831833716619,701.9351949664406,576.8993445180686
162,832.1478128576402,702.1655725844714,517.5654086372488
163,851.514884569916,849.4713923204313,517.8047874119052
164,813.453742992788,813.3685948117128,517.729594243341
165,842.574452192644,706.9652386163272,517.40750768225
166,842.5690962368674,775.4850873442016,564.9259106368037
167,761.24700006654,824.4902779140424,513.095614786959
168,793.9152350358795,767.2786424112095,459.8414579412512
169,755.1561559721164,814.7789009114621,460.0282579181454
170,755.51977442925,715.9656131013326,459.81259612027026
171,735.819708523752,777.3220425690055,460.051943463686
172,684.441199203565,777.2793057704636,460.0775950004192
173,683.1188146357433,777.2467866726389,460.0901616814927
174,736.3197280931058,738.3767889941985,459.91243151535224
175,841.8385542085772,738.6534551813702,459.70895014600444
176,841.9686364141749,738.5517820068046,502.83372880315335
177,899.3583858155145,738.6742394491262,502.73243705065863
178,876.2325204085489,738.513114212098,502.8462879513199
179,876.0863646225538,738.6593785091384,467.5842226210109
180,911.3504026484804,738.558795069534,531.0292591239132
181,850.5668107087256,689.5844070441195,397.17608142787765
182,872.0413389292693,718.8718322314157,447.2636743614112
183,932.9813710545586,718.8226860144405,516.9592062837917
184,956.219307427237,718.7185276226273,572.9205446336135
185,956.6443658720631,571.5245823802607,572.6516891259221
186,967.2179736710722,571.5438636187976,563.7324270324228
187,897.3532154114121,571.2856767038168,598.8175000642755
188,897.9093775830664,442.9008653676881,658.4837095119008
189,857.4787054756987,395.35981829628525,658.4214690187757
190,901.5058183680758,395.4834891914361,658.2259414535968
191,975.0013785499069,395.5101935689525,695.909899537172
192,975.0013785499069,395.5101935689525,695.909899537172
193,1070.8885898080705,334.30593414917183,695.4165910017169
194,1017.3378812331312,334.36423303750996,632.0823450486964
195,1012.242564964466,385.15055786351843,651.9811372953559
196,1008.9841234553152,385.13113231014626,648.6844908706244
197,885.8467007564741,439.186305515277,579.4027795880208
198,916.6748734889073,439.2750236680472,523.4488279579077
199,916.7499118824422,439.2327921735163,541.5489501348561
200,917.153023630896,409.6976072064503,603.3670899854269
201,939.0788357159017,445.505528451059,666.0536989284693
202,938.8967457283886,445.6040690120664,616.0074591562418
203,997.9927161647074,445.6737756817126,615.9068049384005
204,890.7419801710392,526.0848301666402,678.1776148503675
205,840.1037027448609,526.0879520677772,643.3438165084233
206,843.6760915101422,523.1725023752382,1657.6496077045003
207,843.8127266423323,523.0757142468256,1712.5896601026766
208,843.9502095461935,522.9674117824148,1749.0658799022253
209,843.8275026490587,523.0626057017809,1710.9225108832768
210,843.6711350541901,582.3849441048715,1722.7542697742751
211,804.8399586529566,582.1333209475622,1782.787572977537
212,738.8006699838228,581.9241454976659,1837.1211706887304
213,718.5037601564422,613.8346335263274,1850.3771359080597
214,718.3248377670482,614.0083046438132,1796.819686573633
215,674.8028242075993,611.0724291461397,1830.6454290945821
216,655.0124222651525,611.0594159486988,1830.6848516362188
217,587.761266765939,654.0230116464877,1831.9145486155758
218,587.4736765925135,766.8143886575331,1815.248244713309
219,587.577516467469,735.050833495144,1814.8700685535548
220,587.4105213805327,800.2102591852247,1815.5677304906164
221,642.4427873849068,800.4144748708264,1817.395723498091
222,689.1652920697647,766.7158885810495,1765.1008159421594
223,645.7000334713482,823.378477229464,1748.499650243169
224,645.7673396732808,777.2090058208016,1713.52078385786
225,586.5898155515981,827.7514404954048,1713.9474716967516
226,616.4762017679627,832.3313556551018,641.1887052055552
227,596.2422734213225,871.2106871622815,641.3935779532042
228,574.8413288873855,871.1907016446086,641.4084658676986
229,574.7483331527721,871.3442149162225,586.6364661823895
230,574.6604160732767,904.3599158628053,586.7329722705156
231,574.5331133119366,872.6454063844697,527.2261783610297
232,574.5180208222748,813.1537766896424,455.7812433651357
233,574.3747391153255,895.9856377177692,455.9093327436082
234,574.4080485895535,930.1247624210218,522.3121124226766
235,678.4235330888399,838.6402788647279,528.3978791057494
236,678.5631933256481,838.455318719762,584.8057935353646
237,764.5759924505932,838.7831483867864,584.586372791915
238,815.6601679400795,915.5884641237301,524.9393570851419
239,828.7036659638675,915.7593308146357,489.6345232677261
240,933.4139468881093,868.7949752515046,471.92661780007376
241,939.2847025681419,810.5772392151313,471.7832511155188
242,892.9649993217199,793.762265423604,471.7752794513407
243,892.4449666306956,912.1883194559216,472.05194553507306
244,859.800669095762,912.0619120231954,472.1279723135492
245,827.7961053049113,764.7518711169428,501.56985969439035
246,926.3576641892872,764.8947413716177,501.46543099474303
247,994.3340990610516,764.9261753393477,574.0247296676657
248,994.1818649720774,793.4057859083509,574.1102457652144
249,994.1818649720774,793.4057859083509,574.1102457652144
250,994.0227471187495,822.8543155189462,574.1903620083649
251,1029.1454657763366,785.9769175182225,574.0259355187902
252,1082.159208097286,751.7696981639175,573.7883417301778
253,1042.9664451867598,705.5762299222811,643.5883064547158
254,974.8712511139322,705.3735252324022,643.7988990588794
255,974.9349082868656,741.239948268005,703.8715884599574
256,974.9737769370547,692.1621208778859,658.007584914021
257,910.6797671679967,691.9050314039022,696.7494334318433
258,910.6797671679967,691.9050314039022,696.7494334318433
259,837.7931711431103,691.5592175654829,753.0619224747011
260,725.1540741912689,615.0779674083824,753.0736632034833
261,790.223366567796,615.250921374658,752.8436963772431
262,718.4906128424014,549.3044507187035,691.7001404306511
263,699.0720780607398,501.8324909298217,653.7065281396241
264,823.4830220463518,502.1604171628527,689.4726698297136
265,823.6438606020059,431.61264162121114,639.1888155603621
266,896.9497142524974,431.71674194283685,639.0262416596069
267,896.6588378493863,431.85627417053934,569.2739536736187
268,896.9321278230492,402.4385693303989,616.5581231984022
269,860.2826045994111,402.17086648992523,640.7787904181957
270,899.440399397804,340.883505507825,611.8589267571208
271,898.9994103574879,429.32731675044477,612.1551288315404
272,899.0627423909341,475.69391393399127,671.5604805729001
273,898.8705546398519,483.36812690486215,615.6148519625666
274,846.1199660964584,483.14428658031613,667.8190799945221
275,846.2690134245039,483.0488881933835,699.7866794359056
276,866.0976083635306,483.09977282317277,699.7170401375975
277,965.7340318085827,483.4901375089072,639.4362364846323
278,908.2566256104149,534.1940343220833,639.8266464678561
279,954.5548251761296,594.0276075005039,639.9003743667342
280,954.5548251761296,594.0276075005039,639.9003743667342
281,913.7910813567432,593.736847552388,693.0905100230016
282,879.9453530297956,593.7699339778783,656.9481660596568
283,748.9336162832316,593.4833652138956,657.270024632832
284,784.4632286548202,644.3732483995944,657.2564743623604
285,784.4632286548202,644.3732483995944,657.2564743623604
286,790.4750349964479,695.0182443379688,711.0259232170008
287,757.3504578303758,695.0128915252444,676.8349086568535
288,664.6179365612822,752.5257346575427,594.743188257476
289,664.7322746859379,718.186350552262,582.439166263476
290,698.4932675796539,798.4742264860574,615.5785444763144
291,698.3738428058559,787.1230759984695,552.7705760771579
292,698.4785052088044,740.5972604771621,548.0084529475113
293,757.5001170272242,734.7428385982879,547.8982335457283
294,820.1994049496643,734.9476593669281,535.5600596770115
295,820.1795064453274,739.5751762897656,535.5731389577033
296,839.7278004656647,797.8330408809621,535.6835017130036
297,872.1641507721066,841.0055466813556,535.701113591741
298,871.9740099876998,888.9489890196933,535.8259628179394
299,732.4350103084541,921.4600854295808,536.2551229515983
300,669.0838641934666,921.3132196037319,482.6829384432685
301,669.113765735622,861.6872373535956,429.46225073431566
302,688.2080946406747,861.7744325731019,429.4320016978538
303,687.9834610367726,924.2997643569583,429.58344982786673
304,725.9847606609761,1028.0062879312645,467.71582949472395
305,726.0671695875163,1004.8368610304774,467.6560674746616
306,726.3367075056664,922.7828251616354,533.8682273764015
307,732.9909619600588,922.7237592396693,563.5306823603603
308,699.1897422205545,922.3620963113724,598.9820279190109
309,763.4951331623056,890.5793606519532,607.3706679838565
310,686.4084432254358,832.514427586595,653.0034877231674
311,686.3179181050646,832.6469733221447,624.2610543464901
312,732.8838505329245,775.8286303235761,584.0124023332348
313,732.9673259841684,764.5469753286428,583.9401248683597
314,767.6617447946726,764.9542838995019,496.1484672159194
315,676.2420079813256,725.6783359778699,496.2266323809842
316,684.9988565826864,761.7163254995448,496.3110564755917
317,685.1016084557936,774.4390231563282,534.883422932629
318,652.7726515832215,696.3198186266378,547.9540351448474
319,652.9057090180886,696.1539156133293,591.1862112390328
320,653.2275418177899,630.3985883099313,637.4481174262701
321,653.2275418177899,630.3985883099313,637.4481174262701
322,627.88911447681,630.4361506287477,642.3652869348622
323,668.2440277948783,630.3993147836873,682.1868678487208
324,668.4813074700611,582.8487259860044,701.7954386225456
325,668.7623307802261,520.5023597388229,719.0294292547358
326,728.4311998017064,463.23037975388445,1326.6784887321937
327,781.6971183294905,528.9943513651929,1396.5230926730387
328,820.4433423258506,578.1944831696966,1330.0596636606688
329,859.0436612471541,579.8185803609192,718.079567856785
330,858.529954599231,580.1166285658804,587.0054695045469
331,852.7203283651327,543.2219537817842,582.9588890879324
332,810.9029561714963,543.0359004397039,639.0591456772918
333,1559.8059037505354,544.8223843774574,636.5270587574216
334,1560.478064495908,475.51265485105444,636.2936859056192
335,1620.8344707055894,475.63865367688686,597.789741860696
336,891.5418896161542,474.14716402433953,667.9511117765933
337,895.6471277510958,428.3511299456558,667.8318665080934
338,958.0809639943271,428.31028635214943,749.9589849323411
339,1026.3788504630188,428.39442139351155,769.1263158953054
340,1120.0573543280286,424.4290541402916,875.663426858899
341,1102.871210297085,424.52468406535377,805.9431471330522
342,1149.9781490996945,375.27903099604845,972.8320671624446
343,1204.3961496518057,375.0472412904299,1148.0742189609264
344,1136.7045162776192,374.78257683923323,1253.6678162521814
345,1136.5305587241512,374.83555308796923,1210.4828562693365
346,1107.1537080353326,375.0862866267497,1046.9506782005424
347,1131.1061343451186,375.17612170458995,1010.6551839065853
348,1187.9082617727556,375.27431879926,1010.3414984558129
349,1067.3851496634436,368.92086905491436,1011.0148226379672
350,1027.7613965133116,368.7970506921538,1044.1516881686298
351,1027.7813864389432,368.7900980651429,1048.1054755450982
352,1027.2719406874407,452.5033811310811,1048.582388755909
353,900.4922998287307,451.1199476715944,1068.9701612495794
354,897.5959727000746,1153.544475669815,1181.116125881263
355,897.4781153434974,1186.557293492065,1189.228450943491
356,1029.6895197699348,1220.7565174103765,1130.7501295342345
357,1036.4187738296691,515.6778896342701,1693.4011183381608
358,1035.0662211509346,562.6280609524688,1442.3127727546785
359,990.9594739098687,626.1552613901436,1383.531783935926
360,1532.6119940816475,649.6403120618747,808.5926469346939
361,1532.6194426277132,677.7034311773305,862.3418485375684
362,1497.195836097744,677.6708157449501,794.8575903697813
363,803.7115548820173,675.1742341032167,806.1083748547219
364,802.9556261417539,777.2556213436854,695.9281558286475
365,803.0083247427755,777.1881608133003,734.8415902842966
366,822.7861784337721,797.033219015977,748.0462061378736
367,865.753230021587,797.118234979831,780.9075057884893
368,865.9334611252343,759.4228430406025,787.6925251404215
369,800.6673188043897,813.3575236785907,788.1598370783831
370,713.5365615564839,871.4988154674178,722.5645050492301
371,713.4460144842286,835.7459147281809,692.7994982884632
372,733.3646130532793,835.7019253030251,692.6043967305134
373,733.3164716780642,822.6019033634813,669.4577117888061
374,815.3145784443122,823.0827428729453,633.8987423023298
375,814.9090323561235,904.4897527087494,580.3805506145175
376,827.5865649875517,1013.8288593052548,580.7016878114393
377,781.8841264985189,949.482189120316,618.6321678732181
378,696.0306627460135,902.4564847561127,605.5765434089024
379,696.1393738660605,902.3031988406428,641.897443231037
380,697.6135953839073,902.2681800963912,681.7658458936788
381,717.1283278883752,969.490958583307,681.9571219890047
382,716.9377432355607,1025.3663561372828,682.1468782377343
383,697.0383168912213,1025.4773186092846,632.6678979361743
384,881.4722711919597,1044.76923197019,632.078030393326
385,822.2449940133322,1044.9229472673162,578.0190248167207
386,901.4964063359726,1002.78673996978,941.5556996274198
387,1407.4735543745637,1051.0347406145097,911.5379489592759
388,1391.7587892303186,1130.445907238551,911.9274179628013
389,1342.2870554441783,1101.2932279835416,918.5930349216783
390,779.017351132236,1098.73494592035,886.6176577898073
391,811.1638477302113,1056.2223187452753,864.8263053212868
392,775.7852944456833,947.1549061390451,852.3963274418837
393,872.2804627990918,910.4927980957241,868.1261038410936
394,832.6532136468505,913.8613277849104,969.7636259099671
395,836.3238468646891,913.820056531059,981.3255344722413
396,852.1122833115885,863.541909979475,1902.8885787071774
397,865.6350997524994,798.15064674315,1902.2497489135076
398,896.2017465431782,736.9552311329717,1942.3194270854017
399,951.070983931278,737.0910962619229,1980.6457603339593
400,994.4568371884338,758.648772801871,1973.806403571595
401,974.4568946607042,834.8703548036874,1987.5062029443295
402,976.9530172026209,835.0194310655581,1954.3082676591391
403,977.6171526889498,793.6464539088707,2014.4197682905076
404,977.596744510707,780.5573032901607,1984.4453957786454
405,942.3333691853943,787.0609040947144,1974.1706431653984
406,998.9373752262272,787.1664526497852,1973.8745212136214
407,1072.6020981557515,741.7550830236787,1941.5722590820608
408,1085.76258096485,761.2616383454482,1941.60471201645
409,3722.4239653510094,722.1186397279009,1949.3467476010803
410,3747.5372872933303,637.8328281265929,1968.9630262131884
411,3781.8483691734764,709.0727973674819,2012.7552690105445
412,1092.9292881627327,722.9789905856817,2149.3272173120777
413,1059.4672759021257,731.037512679884,2177.5397606294828
414,1114.164570874285,741.3959792292081,3350.125635382855
415,1100.4520542724026,1731.925179206416,3354.5122425425634
416,1125.2302123377942,1796.1801146007442,5201.299687158913
417,1212.4374010496708,2535.999332975145,5181.153936996813
418,1144.9661765166861,2549.8754259258417,5043.460857849412
419,1300.5628736649983,2584.6493344858613,2246.5858595318264
420,1371.0468400782647,1879.707545292049,2283.00761682595
421,1223.87238701645,1877.1751950305365,2335.96204539469
422,1285.684190353807,1859.7117200980413,2396.7177785649983
423,1234.0759604951818,1783.3523176202227,2366.2652861850565
424,1888.8077529228399,1777.7082946527478,2411.468066014704
425,1896.0590570623274,1797.6094518161894,2411.4901906477885
426,2984.7290848346356,1819.2118128800707,5945.061926329849
427,2329.679881431123,1803.3701587464548,5964.902706529471
428,2463.8918356351473,1818.2319838213275,5938.052658933121
429,5358.804323356498,1873.808167807744,2428.8565150109353
430,5347.911194671166,1916.7172172028052,2430.032760939921
431,5352.890926549901,1973.170111635845,2443.718187397719
432,3191.4181773965665,1947.4834382288454,2386.76343774008
433,3130.7559443158007,1918.948683278297,2387.1498413136515
434,3221.7768646019713,1942.3293561299956,1479.9587066931563
435,2473.612216175888,1010.8477756627362,1551.2414730989028
436,2505.914944241138,1033.7035089302735,1605.6805250165075
437,2496.934247068911,981.2125613614817,1632.184951412631
438,3453.845616057208,991.5214334459829,1597.3684631189808
439,4855.933942530506,998.2577178979059,1594.7530308293785
440,4857.370409555439,1118.1774331552217,1609.0777011699474
441,4105.28615172251,4420.165674883241,1602.0261464338473
442,3316.3517837108125,4451.2745529591075,1527.0990307306056
443,3289.359938646034,4457.210925730317,1563.4284427508078
444,3433.8021663246604,1152.5312879190856,4995.487558225121
445,3434.730109169625,1135.3287582518385,5066.615777914745
446,2249.237485032988,4376.973042759387,4889.032470854616
447,2276.066507618847,4528.746090171767,1351.6807396950076
448,2206.9839538961382,4594.767435585084,1379.3779580792334
449,2226.2933241079977,1345.725813680567,1444.7847135151037
450,2061.6998934729977,1815.7779584620548,1457.8627974626743
451,2062.532889341258,1798.2016463138023,1414.5435995830896
452,2011.1236476427869,1859.7379024166823,1328.7615655410655
453,2033.4350779955278,1396.7356634600978,1338.591575681025
454,2036.2494331317203,1347.5305165705245,1274.44854502755
455,2040.3380821611827,1380.3987781161252,1322.9249753606546
456,1920.0953059936696,1407.743074502702,1323.9058800216685
457,1972.3315647496026,1444.779848671396,1435.1057273447193
458,2036.0545781878648,2211.676996391898,1385.035425369919
459,1966.2759449995467,2902.8884462357773,1244.0780227524738
460,1905.1142478827328,2803.0233161784513,1282.1826042778862
461,2633.8341784418435,1892.127723938262,1291.3389566119079
462,2682.836989059543,1852.3434115306093,1321.2460814116007
463,2570.6527273473143,5154.141705730549,1415.8744309208719
464,1838.2707691051419,5170.495775681391,2124.7459693880655
465,1910.4953616722328,5176.911404551448,2020.1224297282204
466,2052.6231793306924,1881.550228656434,2067.004046144496
467,2126.672925665876,1920.0893729562406,1413.3237140564852
468,2102.712465033089,1902.6919120865543,2965.0726238840803
469,1355.1640943638693,1876.8647609839834,3015.9845216382587
470,2431.276521556973,1839.0034655034394,3011.225093529223
471,2481.0470716666514,1884.2909358317738,3561.1370144869566
472,2522.618628113819,1830.1179750762917,3579.4760898259415
473,2527.423284973714,2500.0130853397777,3528.4008004994407
474,2571.850876232814,2587.686272381973,2985.049976029626
475,2609.644077486973,3091.463984650315,2943.307592955279
476,2625.8944361382983,2434.613851471715,5958.927118754404
477,2624.5126165683764,2447.189552430033,6658.364116535295
478,2662.3645730141557,1991.3678329333993,6589.356770557648
479,2675.240375836722,1953.2749290883316,3490.1639702261646
480,3299.3599573669076,1983.9781425460146,4178.129935625967
481,3347.445181139018,2029.5335125822094,4137.829514055587
482,2646.200056248828,1993.7020271882002,4181.591817903033
483,2555.934323108388,3123.4438447996,3630.0959702522823
484,5033.8946613481085,3142.1077288666434,3645.9397247407264
485,7860.99518821313,3102.892755546943,4224.772545421934
486,7848.000747194905,2532.1911126902414,4191.661143728952
487,5282.224429651362,2563.4276380911124,4244.218962746611
488,2582.022031649998,2742.368021038842,3242.697267415336
489,2555.351670892833,2885.3566692620016,2657.3558192659148
490,1604.9660990022508,2856.3847141796678,2774.942512437023
491,1766.274992595056,2863.85895712744,2752.9913452327
492,4918.096109799654,3288.513076931613,2715.958253069578
493,5048.488014482452,3205.5468633352516,2763.5639062801247
494,5246.499084682151,3100.5405542761555,3675.6177554151604
495,1873.2331124289406,3033.3790342444972,3813.5182706811493
496,4534.92294199534,3075.391537883012,3724.1130170116517
497,4403.961355700377,3048.95506693589,3058.6527761366465
498,4296.476453463728,2768.019342615021,3066.1985631158045
499,1649.0196190398253,2644.853519685207,3070.223473294268
500,1559.052224880111,2616.820949156899,3083.476247770497
501,1493.7147724158135,2531.0448435667176,3133.3956203488897
502,2175.5657788215835,2544.712787112051,3711.599939254456
503,2313.4897158765416,1616.9913730834576,3663.3369636854104
504,2329.9747565342755,1635.3662611360235,3660.681853121288
505,2292.14556924249,1665.2676544016806,3212.6339697533463
506,2315.0094714598313,1846.1758341711266,2520.259436131825
507,2432.4642662412843,1860.7577150003672,2479.002345210266
508,2456.9601322047456,1809.858056807506,2459.3502861509323
509,2470.8665911457565,5148.1695109795755,2444.155968801023
510,2350.5921338750895,4976.457047458515,2379.4036020510457
511,2350.659104735617,5031.834429034223,2425.9391698415902
512,2422.4480997414857,1891.3548073003733,2381.380472037791
513,2565.5432149488543,4661.473086001547,2363.5051057981455
514,3250.055627942916,4555.539813870983,1411.4225574588213
515,3367.1243538225585,4621.539527431017,1474.1139857411522
516,3473.4584590045442,1753.1792170023973,1451.525881770042
517,2779.015613520389,1719.6011096474242,1469.6430053933047
518,2812.575490015217,1721.5221476386284,1522.565419011323
519,2962.267674566699,2728.9655354358424,1465.6669866161599
520,2931.6853445780434,2672.270532090949,1601.3440163811688
521,2882.6308798945806,3492.25695026164,1608.1036384973254
522,2827.139808851507,3510.3894904487793,1577.0312999925623
523,2181.9281050709446,3517.328596324687,1542.1153239998125
524,2104.3461499292134,4203.113759492197,1535.9289283008966
525,1954.6246071087708,4216.782952330928,1416.5823388306876
526,1960.1868303769347,4192.346909240754,2280.06144149584
527,1954.2499385574058,3520.94719453908,2289.2754888521895
528,2017.9294131805332,3534.996226997944,2854.869471602251
