time,voltage
0,252.04654368530686
1,252.0537056871417
2,252.03480504176065
3,251.99987455876956
4,251.91127647802523
5,251.89358855725249
6,251.88223983979466
7,251.85794867821875
8,251.80274780272245
9,252.11441254890818
10,251.81195255158303
11,251.75113142221144
12,251.74412668474292
13,251.69867029939357
14,251.72048787605976
15,251.68449712550068
16,251.21241715826795
17,251.21241715826795
18,251.2361264670825
19,251.73591521780392
20,251.73591521780392
21,251.73118955980124
22,251.7438436387595
23,251.67878619952256
24,251.6511868657579
25,251.57166485998744
26,251.5902333924665
27,251.5902333924665
28,251.55298438222127
29,251.52643413632634
30,251.69156306566433
31,251.69509885190908
32,251.69404774408582
33,251.68560284424504
34,251.6964070035337
35,251.68370766249672
36,251.6862951452327
37,251.69947275016156
38,251.69947275016156
39,251.77133396397514
40,251.76006378371736
41,251.75094458486853
42,251.77296184255843
43,251.76637826127745
44,251.68100422139008
45,251.66461844419644
46,251.64750694723878
47,251.64750694723878
48,251.6036053565023
49,251.54577950000103
50,251.56930388503483
51,251.57376945707398
52,251.5882583089572
53,251.55383325601497
54,251.464731839695
55,251.44583049473835
56,251.43058926177545
57,251.4473682736126
58,251.49875446725113
59,251.47466610408082
60,251.76957705961675
61,251.74617008673738
62,251.79238148289252
63,251.87974538304115
64,251.7666252328578
65,251.83094230122688
66,251.9114768581062
67,251.8938865752696
68,251.88182055660087
69,251.85870652038872
70,251.89890128952348
71,251.8933041224438
72,251.80877031457732
73,251.8351029778803
74,251.8351029778803
75,251.7587261663269
76,251.74664189357966
77,251.79352067839764
78,251.80137541515433
79,251.81632136981318
80,251.82452417016646
81,251.84242394201405
82,251.83810626772006
83,251.8360406947446
84,251.8638469695545
85,251.8845071105626
86,251.92001474034942
87,251.93929282388538
88,251.96873687996668
89,251.96873687996668
90,252.03280522562312
91,252.074935899384
92,252.074935899384
93,252.06790984840325
94,252.04920750370175
95,252.04020914842377
96,252.07009280336038
97,252.1246076317334
98,252.21081699152614
99,252.23951512589306
100,252.20921080137694
101,252.0190665598044
102,252.0567179442472
103,252.04314678355874
104,252.0445516040205
105,252.00609660655323
106,251.97881181336626
107,251.94848908711847
108,251.98347604975274
109,251.9412187851325
110,251.95272526773567
111,251.9499247477522
112,251.95710305533032
113,251.94078410189613
114,251.94429226521368
115,251.95103196281602
116,251.91686679351182
117,251.94420151964704
118,251.94912173358153
119,251.94326600800366
120,251.83984418127736
121,251.91289702395957
122,251.94108744354557
123,251.95995873831362
124,251.95995873831362
125,251.88229066538915
126,251.88229066538915
127,251.88229066538915
128,251.8139968041626
129,251.8248150746819
130,251.71713333135418
131,251.71536896399064
132,251.67252591225227
133,251.71026898964715
134,251.7289388192422
135,251.7289388192422
136,251.71447076128106
137,251.70999158460174
138,251.74222504770842
