time,voltage
0,251.97548743404147
1,251.9604796528139
2,251.97119375002717
3,251.99082871222217
4,252.00261780382013
5,251.90438853930596
6,251.9119341242039
7,251.92626557615463
8,251.94317846411866
9,252.00888331022037
10,251.98291477160606
11,252.00165949616502
12,251.99971667880044
13,252.01363424518962
14,252.0069542162724
15,252.0155155750286
16,252.12068074565724
17,252.12068074565724
18,252.11341690646904
19,251.9854793340242
20,251.9854793340242
21,251.98692639897297
22,251.99308222851766
23,252.15450223539403
24,252.11936571806544
25,252.13445493753508
26,252.12797630009658
27,252.12797630009658
28,252.1478600482384
29,252.13059795880062
30,252.1001261760534
31,252.11602157267663
32,252.11573047463366
33,252.1183679538668
34,252.11497011511864
35,252.08395702605674
36,252.09157261925117
37,252.0622009572248
38,252.0622009572248
39,252.05207007272693
40,252.06998673489767
41,252.05374395824325
42,252.05379148678438
43,252.06531691904516
44,252.07461314604106
45,252.06348465693594
46,252.04159625861374
47,252.04159625861374
48,252.05153894346498
49,252.02240665802424
50,251.97252262917658
51,251.9266243726282
52,251.92209381142038
53,251.89573659878752
54,251.91720224465607
55,251.91465029126047
56,251.91527875542883
57,251.86743347432102
58,251.77162716996102
59,251.77921085456305
60,251.74194152428052
61,251.64996039673582
62,251.635050121151
63,251.51246581820712
64,251.6100416694686
65,251.5903063031752
66,251.56701318748296
67,251.46000687477976
68,251.5016508093266
69,251.54251221591176
70,251.53043622583812
71,251.58768945130413
72,251.5343942213771
73,251.53489429160697
74,251.53489429160697
75,251.63074468125617
76,251.6754301460725
77,251.55060884580763
78,251.60820970742765
79,251.61322331462276
80,251.615905399568
81,251.70168517304435
82,251.70047489266582
83,251.77109086190586
84,251.7161473895709
85,251.8184298748055
86,251.77104212622393
87,251.77074104970137
88,251.75587354619384
89,251.75587354619384
90,251.75512164431757
91,251.7583808159037
92,251.7583808159037
93,251.7563967648188
94,251.86448428662493
95,251.86181454920438
96,251.70222871642062
97,251.78086555474297
98,251.7745581737478
99,251.83134620136522
100,251.8172300589495
101,251.85557052818132
102,251.87105186554282
103,251.8600330507364
104,251.86042782426208
105,251.86120799322958
106,251.85053703314188
107,251.90956544299078
108,251.88460859295918
109,251.87278553237803
110,251.9023220736026
111,251.9015392306798
112,251.90364159149115
113,251.89487153808184
114,251.85871322309796
115,251.87433909619892
116,251.98989820543386
117,251.97487009032213
118,251.98386277444024
119,251.94153282591103
120,251.9374799389065
121,251.8820546159028
122,251.89297880316147
123,251.91092747639078
124,251.91092747639078
125,251.93471293555154
126,251.93471293555154
127,251.93471293555154
128,251.95563292138436
129,251.7542370547164
130,251.7616155375767
131,251.7307812841893
132,251.77928453687457
133,251.73811719426033
134,251.7433224294017
135,251.7433224294017
136,251.73929215309477
137,251.7852451233212
138,251.74933935345243
139,251.72071078704482
140,251.77175255467492
141,251.79624656150557
142,251.8162775965761
143,251.75808027823976
144,251.67423957169902
145,251.61809066586304
146,251.50793553802058
147,251.52915427592308
148,251.47592868279264
149,251.52289752454027
150,251.50300982695535
151,251.6569406310887
152,251.5935737192966
153,251.65556462158824
154,251.65556462158824
155,251.6574495463918
156,251.5887870989546
157,251.57722932838513
158,251.57722932838513
159,251.63024415278298
160,251.6134736726627
161,251.63126506429396
162,251.61124214093962
163,251.50734788732208
164,251.544577883244
165,251.65930803380184
166,251.65768824389585
167,251.6143084872352
168,251.65681112208821
