time,voltage
0,251.9518830450349
1,251.9395119836961
2,251.95114560121354
3,251.97258155000344
4,251.97471905040433
5,251.93745099397282
6,251.94551408640783
7,251.9630914307178
8,251.98158067964894
9,252.09250829890152
10,252.04101196768434
11,252.0609316634811
12,252.05825283375253
13,252.07582004607846
14,252.06851598191497
15,252.0765907279057
16,252.18762370158322
17,252.18762370158322
18,252.17968271336062
19,252.0469147627651
20,252.0469147627651
21,252.04849690736543
22,252.05464717621857
23,252.127557008381
24,252.08607902672668
25,252.10166976361072
26,252.10103524172177
27,252.10103524172177
28,252.1253584738577
29,252.11336928189834
30,252.06309925550818
31,252.07548077865178
32,252.0750784744588
33,252.07771519408362
34,252.0743183208138
35,252.03374674416847
36,252.04103234230567
37,252.0365530959297
38,252.0365530959297
39,252.0287286740626
40,252.03246346446312
41,252.01621744462952
42,252.01750710367094
43,252.03688601447567
44,252.04676072094483
45,252.03954468326876
46,252.04981111464932
47,252.04981111464932
48,252.05978606600877
49,251.9924599275876
50,251.95136773506582
51,251.88318627122504
52,251.87865699763248
53,251.82571726697716
54,251.86774737400196
55,251.87208026990376
56,251.87196480663806
57,251.83290996929003
58,251.62213770412387
59,251.62972745659133
60,251.58096982714773
61,251.46595585233774
62,251.45043676654473
63,251.28259233865182
64,251.3540067102659
65,251.32814969290615
66,251.3037456877439
67,251.25423387062278
68,251.28015679990457
69,251.33741630819532
70,251.32581274778454
71,251.42517877441657
72,251.3873339411319
73,251.38496827547831
74,251.38496827547831
75,251.53712061480493
76,251.60763680402712
77,251.4053179410438
78,251.53758565377598
79,251.54129848178175
80,251.5436968211997
81,251.65039856830742
82,251.64873516340643
83,251.7381636249705
84,251.68827518305162
85,251.70500725791348
86,251.65788805248113
87,251.66748092819063
88,251.65110287905776
89,251.65110287905776
90,251.65756169609847
91,251.6568409052399
92,251.6568409052399
93,251.65410816192704
94,251.72148624257255
95,251.71896433584146
96,251.5115205653788
97,251.6243584926827
98,251.62219343360238
99,251.70680206760954
100,251.69672664918573
101,251.7367108940425
102,251.74097614309866
103,251.7369731940064
104,251.73751898310235
105,251.73844109376031
106,251.72922876791532
107,251.82891376507044
108,251.8219270829378
109,251.80562568834677
110,251.83516778256208
111,251.8340886772157
112,251.83618969222192
113,251.83179552566503
114,251.7860644341609
115,251.78701318504133
116,251.8536701817612
117,251.83339069819712
118,251.90206741862664
119,251.83744059551785
120,251.83438612950528
121,251.7789415464502
122,251.78718617411445
123,251.80854731165374
124,251.80854731165374
125,251.83455383658372
126,251.83455383658372
127,251.83455383658372
128,251.8752590996521
129,251.68686668106454
130,251.69797236991593
131,251.66345183198564
132,251.72154359131554
133,251.69124009684336
134,251.70241505897891
135,251.70241505897891
136,251.69686325857003
137,251.76512086100794
138,251.72503724275194
139,251.69524306921898
140,251.79097756904622
141,251.81021045072458
142,251.83644936213545
143,251.7569497040494
144,251.68905243668405
145,251.61184655953804
146,251.45877816643025
147,251.48795291554956
148,251.40694314456286
149,251.5285563972431
150,251.48885115757116
151,251.55179958968264
152,251.49111664267457
153,251.55217088451633
154,251.55217088451633
155,251.5568137104356
156,251.54992373704223
157,251.5372840780239
158,251.5372840780239
159,251.58159444336297
160,251.56481394510996
161,251.59914685145446
162,251.57292991766306
163,251.43282899143892
164,251.49800652300615
165,251.65040723792168
166,251.58443386236698
167,251.5464487763003
168,251.6093497041045
169,251.51325410544723
170,251.63574524112693
171,251.46389272806513
172,251.4628040187918
173,251.46265583246165
174,251.5078032677272
175,251.51709304646351
176,251.52820940834255
177,251.5320672058034
178,251.52547251193556
179,251.50230680458228
180,251.52723356209324
181,251.50173304543944
182,251.48753359686228
183,251.51821943460502
184,251.53150961365998
185,251.6719110496166
186,251.6700687911707
187,251.68056839749383
188,251.83993998747968
189,251.92404739448384
190,251.93228890756805
191,251.950566209533
192,251.950566209533
193,252.1250690195433
194,252.0996322500831
195,251.98240181608932
196,251.98882167431924
197,251.85492032980125
198,251.84223986940273
199,251.850242383405
200,251.921876413016
201,251.89785587783075
202,251.88147423416723
203,251.88465471117783
204,251.75901382536784
205,251.73823773055588
206,252.1859393237868
207,252.19858516378966
208,252.21098261689446
209,252.19742085925628
210,252.14130808593467
211,252.16590543200374
212,252.17489174736875
213,252.17453843161783
214,252.150703587859
215,252.21676090825952
216,252.21635434521016
217,252.13950287009249
218,252.01000320111086
219,252.09232071625416
220,252.0048224884393
221,252.01872716163385
222,252.0797269606482
223,251.99251686097318
224,252.02877995089818
225,252.0060086100582
226,251.55004664575856
227,251.50287146040026
228,251.5024201049642
229,251.48987820056033
230,251.454990216639
231,251.44109293706862
232,251.47790267829618
233,251.41729929403664
234,251.38851944487402
235,251.5383434526098
236,251.5553252460211
237,251.56282332886147
238,251.5133892727251
239,251.49048888483884
240,251.5815654897891
241,251.6647348639258
242,251.7286383357463
243,251.53088272782244
244,251.52641104046492
245,251.646274905698
246,251.65034879091002
247,251.68932252284333
248,251.560316880393
249,251.560316880393
250,251.52931315712237
251,251.55980098636104
252,251.61283998228038
253,251.66706409732313
254,251.6603119241656
255,251.6139919006327
256,251.62631535551816
257,251.63026254129156
258,251.63026254129156
259,251.63588083069678
260,251.66633491924892
261,251.67274379163553
262,251.67721109706983
263,251.75049049667172
264,251.7861240960577
265,251.88034769814024
266,251.8852650167388
267,251.86063886699895
268,251.90239827295864
269,251.91721308017887
270,252.0783523101468
271,251.8929399059981
272,251.87010161367473
273,251.8549336926696
274,251.85963121757675
275,251.87573153603776
276,251.87768302216656
277,251.87043170212016
278,251.73419191698477
279,251.67455236685583
280,251.67455236685583
281,251.68689568266743
282,251.66885556809805
283,251.65889288183823
284,251.62661399697762
285,251.62661399697762
286,251.6191787618222
287,251.60324605922443
288,251.49467573528958
289,251.58114065293512
290,251.50401862928211
291,251.5187807654416
292,251.55423700278942
293,251.58806892347042
294,251.60002234368207
295,251.59277725949966
296,251.5120707472838
297,251.46990272035455
298,251.4587491995441
299,251.40873196678933
300,251.3853677678421
301,251.4305956856045
302,251.43117539817595
303,251.3166902351374
304,251.19758539451047
305,251.2339165651668
306,251.27682017988204
307,251.28427031438937
308,251.30412040551082
309,251.32672001823244
310,251.4149247949353
311,251.40220777175588
312,251.4495361699515
313,251.49114870281045
314,251.46598022677426
315,251.49873786940364
316,251.43358076542594
317,251.44483921162342
