time,voltage
0,251.94008467752352
1,251.94284962049375
2,251.9082856936901
3,251.86034771822762
4,251.84698628433242
5,251.89468975922773
6,251.8744095686659
7,251.83054937578143
8,251.8359496003857
9,250.710975413625
10,251.68484165428467
11,251.69068589325184
12,251.7235167812474
13,251.72854143930533
14,251.726399191584
15,251.7511809263478
16,251.80538888405619
17,251.80538888405619
18,251.80305281149148
19,251.7287167243667
20,251.7287167243667
21,251.7291803741229
22,251.67606149402408
23,251.60683109068046
24,251.6227800905407
25,251.64896908000227
26,251.64852914006207
27,251.64852914006207
28,251.59670124204507
29,251.60597046557154
30,251.58905961348782
31,251.58417038418622
32,251.59129505343464
33,251.59207216304304
34,251.591071116879
35,251.60735489535597
36,251.56655636582727
37,251.56524940999495
38,251.56524940999495
39,251.51607006227707
40,251.51716232021863
41,251.523956423923
42,251.4682066456668
43,251.3924995577689
44,251.46705562438945
45,251.53049251940146
46,251.6041185260766
47,251.6041185260766
48,251.64035253282924
49,251.60533972752617
50,251.6145906086936
51,251.63491976241804
52,251.633589241009
53,251.65526759893496
54,251.6873955161721
55,251.5342647516813
56,251.56790522064233
57,251.57778053876103
58,251.51706742682975
59,251.51929387439253
60,251.4772367762829
61,251.64700572532072
62,251.6663799537026
63,251.70018856717277
64,251.7019098758477
65,251.69443933730287
66,251.67710474281358
67,251.7910240296267
68,251.8270465611744
69,251.88257855211103
70,251.870610838705
71,251.84525919421756
72,251.89518808860328
73,251.8649381938796
74,251.8649381938796
75,251.84037725667898
76,251.82308166085383
77,251.8151337911386
78,251.74940065790076
79,251.71362987207038
80,251.68669909734788
81,251.58223301056972
82,251.60249526264792
83,251.55220674746246
84,251.57347376938256
85,251.46749372509544
86,251.5091279107358
87,251.38040859206288
88,251.28028824354053
89,251.28028824354053
90,251.1404303303068
91,251.0743649825251
92,251.0743649825251
93,251.10735433208046
94,251.08839923389237
95,251.11485997507052
96,251.1016333752765
97,251.0704497558477
98,251.0238105822314
99,250.94089193968753
100,251.05410217082826
101,251.13665617472444
102,251.11922832624506
103,251.16036897117417
104,251.15377514319206
105,251.15460038008038
106,251.2623433650436
107,251.3308673644599
108,251.43882655509262
109,251.639332148343
110,251.58832409726043
111,251.60146395736925
112,251.5781811963759
113,251.6227976757605
114,251.63760624253078
115,251.6378821769405
116,251.55961527753692
117,251.59096377060413
118,251.52906104105682
119,251.55045374872486
120,251.79700776002232
121,251.80105392109263
122,251.71171051526846
123,251.62681003158275
124,251.62681003158275
125,251.6343991286615
126,251.6343991286615
127,251.6343991286615
128,251.64283452219698
129,251.6858628069356
130,251.865622601463
131,251.8329689511734
132,251.8217624994845
133,251.76735789440923
134,251.69134380647426
135,251.69134380647426
136,251.75918895605065
137,251.73884988532797
138,251.74348506001908
139,251.7347984153827
140,251.74541389205595
141,251.68287450644763
142,251.6905287071226
143,251.68437244988397
144,251.75805019829514
145,251.85801684338
146,251.8856814480776
147,251.74338703630443
148,251.85301173381066
149,251.82724217357568
150,251.8053762018262
151,251.7581428860229
152,251.76183791962583
153,251.6188965047778
154,251.6188965047778
155,251.6659558172124
156,251.58308078693068
157,251.57941300927882
158,251.57941300927882
159,251.53022205917688
160,251.52178252604364
161,251.61168295975457
162,251.60408549449642
163,251.64077273220286
164,251.6339277406626
165,251.58230234337555
166,251.60202183624224
167,251.6794981712787
168,251.6027444235147
169,251.6725763090704
170,251.6330010574323
171,251.71312670474128
172,251.72660483325453
173,251.7280664781557
174,251.67142408378038
175,251.57184961883672
176,251.57509507203284
177,251.53310351526753
178,251.61294028390253
179,251.6081765470526
180,251.57747348310716
181,251.62442351734745
182,251.6334999448212
183,251.5675947525253
184,251.56528071650223
185,251.52347856282393
186,251.5245943287269
187,251.59949377518257
188,251.56855021713326
189,251.5772859088786
190,251.47675583778252
191,251.42708346000637
192,251.42708346000637
193,251.29371030847773
194,251.3309411123754
195,251.3199767277985
196,251.32273023804194
197,251.45153601793473
198,251.44525375591417
199,251.4475932466621
200,251.44613457915904
201,251.47314856866424
202,251.46834021506785
203,251.43299285927634
204,251.62285281041358
205,251.65831404921806
206,251.7899238141953
207,251.7936751907964
208,251.79735196380494
209,251.79333083406686
210,251.8153226659154
211,251.8464782843369
212,251.88956981733344
213,251.8725030553936
214,251.86543060048118
215,251.94596663934232
216,251.951142753949
217,252.08378036159797
218,252.11986075366852
219,252.10469761317944
220,252.13278295393326
221,252.07564237101153
222,252.005377532603
223,252.08268488914598
224,252.06330358393635
225,252.10429285810594
226,251.91483625539814
227,251.95696454883975
228,251.96257493006686
229,251.95893627501394
230,251.97009488363156
231,251.95885351997822
232,251.93104791536803
233,251.95000688289187
234,251.9698063547681
235,251.82214698915834
236,251.8270744938611
237,251.7465901785016
238,251.73582220208402
239,251.727598947499
240,251.5249075877483
241,251.49213754450685
242,251.51861976351938
243,251.57394606757853
244,251.62923224963592
245,251.63909858855178
246,251.59296834218077
247,251.50263280971723
248,251.5202277293663
249,251.5202277293663
250,251.5301770937577
251,251.48473420837612
252,251.38218243808913
253,251.42078127112234
254,251.49274269567817
255,251.51531518069254
256,251.50771805113303
257,251.57488287699354
258,251.57488287699354
259,251.6557096338118
260,251.65721876370003
261,251.58856867488205
262,251.65254165207713
263,251.62227425938337
264,251.412871208713
265,251.37504063571853
266,251.32142185524987
267,251.31418801558877
268,251.3074570485709
269,251.40769070847008
270,251.3541673702511
271,251.39549696321524
272,251.4188769772976
273,251.41865466715376
274,251.5098624695519
275,251.51456683934668
276,251.49364437837875
277,251.3400302258325
278,251.46267202505877
279,251.44630470162264
280,251.44630470162264
281,251.51949867021924
282,251.56359166655383
283,251.67168627948703
284,251.62155458469965
285,251.62155458469965
286,251.6268325160025
287,251.658010016574
288,251.73042738037938
289,251.71427139055416
290,251.71297645670307
291,251.68776291443575
292,251.66804362327028
293,251.62966754169423
294,251.56500050202655
295,251.567163586138
296,251.57307537258055
297,251.54105711200586
298,251.56113702328267
299,251.74954652342535
300,251.81240308373003
301,251.78698549695318
302,251.79080948407181
303,251.8200574961801
304,251.85070837211657
305,251.83986789671363
306,251.8366291378205
307,251.8316223813192
308,251.87227226747385
309,251.8056201169325
310,251.8688286972243
311,251.86516263739003
312,251.79159101482253
313,251.77777231721066
314,251.73277477121508
315,251.80187498409072
316,251.80941131161472
317,251.81163609838464
318,251.83242310123634
319,251.83826757043283
320,251.81317704547573
321,251.81317704547573
322,251.78529266385436
323,251.75751018153298
324,251.7374415411036
325,251.71012194152414
326,251.73277632621262
327,251.6600942858564
328,251.6373084617557
329,251.48842992147954
330,251.4742348925316
331,251.44526849912626
332,251.49333895483568
333,250.19372986202322
334,250.16131581333255
335,250.1219844603012
336,251.39270650635498
337,251.37536676142213
338,251.34157338689013
339,251.27213689076402
340,251.16959850904883
341,251.18390203633086
342,251.12986777177306
343,251.10613904595596
344,251.2128829679106
345,251.209559275661
346,251.14416954903282
347,251.13977291373806
348,251.05818581406908
349,251.2063497661826
350,251.25158277747562
351,251.25197977247888
352,251.2868043315847
353,251.43824792658847
354,251.7809779029944
355,251.79234799359307
356,251.64374208542398
357,251.39149794943012
358,251.38161448155813
359,251.4441483035164
360,250.30285808628187
361,250.31967860509857
362,250.38063557344245
363,251.62053787860359
364,251.64414835151422
365,251.645363932487
366,251.62201102191528
367,251.5933620756252
368,251.57981424750784
369,251.67377260825756
370,251.7572178268478
371,251.75290117297777
372,251.71399306295103
373,251.70914019339205
374,251.59542879972517
375,251.621481471999
376,251.6507307124807
377,251.69881813747938
378,251.83539440500388
379,251.83910396235967
380,251.78712899865667
381,251.7970503882293
382,251.81905778814158
383,251.83547296018244
384,251.53728016937507
385,251.5656130180365
386,251.50672111838904
387,251.1288233778104
388,251.17531340704522
389,251.20912199092908
390,251.76137225713342
391,251.72713411390492
392,251.75435337771157
393,251.6651420960908
394,251.71892180147933
395,251.71765855661573
396,251.7538702860326
397,251.70658283508345
398,251.65939685020655
399,251.58386996827338
400,251.52747232626146
401,251.5699731261303
402,251.56108759850372
403,251.5314056944838
404,251.5249282183564
405,251.5630843413783
406,251.53383987904937
407,251.4673196571933
408,251.45398617045365
409,248.59581673613
410,248.54646270738394
411,248.5748328158727
412,251.4489349183169
413,251.47071301907346
414,251.60052932584458
415,251.91370527311793
416,252.05830044661238
417,252.30784865291272
418,252.393196940923
419,252.07256324792536
420,251.70638520586718
421,251.92268288717477
422,251.85387170397172
423,251.81522697858347
424,251.12594370206918
425,251.11724229634757
426,250.42565147203
427,251.05659304131592
428,250.9020829154052
429,245.38564977120419
430,245.45717308715618
