time,voltage
0,251.95213036355486
1,251.93975931433553
2,251.95139292046466
3,251.97282884826515
4,251.97496634659095
5,251.9376983266412
6,251.9457614111827
7,251.96333873829445
8,251.9818279691358
9,252.0927554796529
10,252.04125919900846
11,252.06117887532474
12,252.05850004821156
13,252.07606724317796
14,252.06876318617742
15,252.07683792424947
16,252.18787078909543
17,252.18787078909543
18,252.17992980865324
19,252.04716198821393
20,252.04716198821393
21,252.04874413126237
22,252.05489439422115
23,252.127804154755
24,252.0863262137666
25,252.1019169353639
26,252.10128241409708
27,252.10128241409708
28,252.12560562238767
29,252.11361644218178
30,252.06334646508344
31,252.07572797608438
32,252.0753256722859
33,252.07796238932502
34,252.07456551938634
35,252.0339939825349
36,252.0412795735254
37,252.03680033154328
38,252.03680033154328
39,252.02897591735203
40,252.0327107040887
41,252.0164647001934
42,252.0177543579697
43,252.03713324976337
44,252.04700794654624
45,252.0397919159482
46,252.05005833725818
47,252.05005833725818
48,252.06003327883406
49,251.99270720646362
50,251.95161505427228
51,251.88343365737825
52,251.8789043882341
53,251.82596470958686
54,251.86799477532034
55,251.87232766696718
56,251.87221220381485
57,251.83315740483386
58,251.61249256016933
59,251.62008260357052
60,251.57132310483297
61,251.45630471755638
62,251.44078503607358
63,251.27293416087733
64,251.34435127672918
65,251.31849326594013
66,251.29408832298526
67,251.24457460269613
68,251.27049852852483
69,251.3277602372915
70,251.31615623103534
71,251.41552607428704
72,251.3776797877464
73,251.37531403123387
74,251.37531403123387
75,251.5274722107399
76,251.60197922073462
77,251.39965580461612
78,251.5378333798255
79,251.54154620417486
80,251.5439445412309
81,251.65064618330405
82,251.64898278003974
83,251.73841115363948
84,251.68852276078465
85,251.70525481918932
86,251.65813566010905
87,251.66772852638078
88,251.6513504933629
89,251.6513504933629
90,251.65780930404992
91,251.65708851390139
92,251.65708851390139
93,251.654355773277
94,251.72173378764452
95,251.71921188339329
96,251.52064268329164
97,251.63347651990745
98,251.63131153931124
99,251.71591710837126
100,251.7058420547632
101,251.74582485174096
102,251.75008994638824
103,251.74608714219357
104,251.74663291153186
105,251.7475549888074
106,251.7383429964635
107,251.8380243857332
108,251.83103795634366
109,251.814737151556
110,251.84427817692085
111,251.84319911061164
112,251.84530004961258
113,251.8409060420161
114,251.79517660524505
115,251.7961253217906
116,251.8627799068254
117,251.8425011568494
118,251.90231478623562
119,251.83768802660728
120,251.83463356320908
121,251.77918903446565
122,251.78743365407982
123,251.80879477113416
124,251.80879477113416
125,251.8348012705093
126,251.8348012705093
127,251.8348012705093
128,251.8755064935899
129,251.6812108986638
130,251.69231681726126
131,251.657795503519
132,251.71588856826736
133,251.6855843928951
134,251.69675960614032
135,251.69675960614032
136,251.69120768098182
137,251.75946681682
138,251.71938229819426
139,251.6895874552338
140,251.78532410552592
141,251.80455741902566
142,251.83079691945576
143,251.75129547634367
144,251.68339668358118
145,251.6061890709105
146,251.45311723381664
147,251.48229263967434
148,251.401281044733
149,251.52880413218534
150,251.48909893162588
151,251.552047301735
152,251.49136441449764
153,251.55241859620355
154,251.55241859620355
155,251.55706141755059
156,251.55017145094197
157,251.5375318043712
158,251.5375318043712
159,251.58184212607944
160,251.56506164434794
161,251.59939451689092
162,251.57317760890933
163,251.43307682070042
164,251.4982542880414
165,251.6506548529098
