time,voltage
0,251.99957449205442
1,251.98720607400844
2,251.9985361756268
3,252.01937565465494
4,252.02928982655675
5,251.99149449018833
6,251.99955522598592
7,252.01579979801437
8,252.03428503171278
9,252.1206323004797
10,252.08158649876646
11,252.1015018455345
12,252.09902624430015
13,252.11547943634508
14,252.10817713045927
15,252.11638462066807
16,252.22849948899346
17,252.22849948899346
18,252.2205603360257
19,252.08769030146644
20,252.08769030146644
21,252.08927209048633
22,252.0954202570359
23,252.1683131217208
24,252.129211056499
25,252.14493397869757
26,252.14211637897645
27,252.14211637897645
28,252.16305921796695
29,252.1510732770028
30,252.10637090224878
31,252.11874954783798
32,252.11837799999995
33,252.1210146767231
34,252.11761785032658
35,252.06930342187007
36,252.0765848221346
37,252.07210543069274
38,252.07210543069274
39,252.06241069977293
40,252.0661458820344
41,252.0499031686663
42,252.05084831801548
43,252.06913996388835
44,252.0790253533436
45,252.07181784386842
46,252.0810923314619
47,252.0810923314619
48,252.09135731061548
49,252.05048703788353
50,252.00940409241005
51,251.95138161035558
52,251.94685226787777
53,251.91813520784874
54,251.94607878028705
55,251.94549109581104
56,251.9455828474437
57,251.90654165697478
58,251.79679397717015
59,251.8043800671107
60,251.75563244087007
61,251.62806919605424
62,251.6125608129711
63,251.4627336583592
64,251.5334924906003
65,251.50824733855308
66,251.48385711759957
67,251.4350182733113
68,251.46596999698545
69,251.5175748851682
70,251.50584745595137
71,251.57821864702294
72,251.54052911413459
73,251.53821040808978
74,251.53821040808978
75,251.6596790005254
76,251.70333334470308
77,251.53389906870228
78,251.6056835439416
79,251.60959842518457
80,251.61199661936195
81,251.70078492510206
82,251.6992467167369
83,251.80336700313276
84,251.7461640075274
85,251.7880423258757
86,251.7409454017348
87,251.7493021938899
88,251.73255866724745
89,251.73255866724745
90,251.73429873296794
91,251.73356942387727
92,251.73356942387727
93,251.73104597277117
94,251.7983971633592
95,251.79583842196857
96,251.67034479361251
97,251.76943003566066
98,251.76725117231513
99,251.8443946252592
100,251.83468488537954
101,251.87467189419132
102,251.88684153918922
103,251.88284984399704
104,251.88335329522363
105,251.8842385507965
106,251.87541809838203
107,251.94995882091183
108,251.947586184979
109,251.93252550626192
110,251.9620507529152
111,251.96105371581297
112,251.96315314270416
113,251.95864419498412
114,251.9051803161274
115,251.9061285981067
116,251.9720973520899
117,251.9537860495661
118,251.96681962431356
119,251.91235373430143
120,251.90992858875083
121,251.85450103972138
122,251.8627397274539
123,251.88222395921417
124,251.88222395921417
125,251.90822549533803
126,251.90822549533803
127,251.90822549533803
128,251.93497651372917
129,251.8070136624355
130,251.81816568255346
131,251.7836630523524
132,251.84948070921584
133,251.81919465804282
134,251.8258166279969
135,251.8258166279969
136,251.82068946014192
137,251.87876531585044
138,251.83911030379576
139,251.80933062850397
140,251.87813795671778
141,251.89735916341013
142,251.92298149582172
143,251.84861984040302
144,251.78075524681182
145,251.7096859343005
146,251.57457658039388
147,251.59832571698476
148,251.5070519914172
149,251.56819503241755
150,251.54245403039673
151,251.6053837482632
152,251.54530729319586
153,251.60293378621398
154,251.60293378621398
155,251.6075756694678
156,251.60013412246735
157,251.58749278677345
158,251.58749278677345
159,251.63179735333617
160,251.61501436275765
161,251.64142728656185
162,251.61581594735998
163,251.49221731703875
164,251.53948820836433
165,251.68286950995127
166,251.64791777327076
167,251.60995010856158
168,251.67173687609343
169,251.60437057570317
170,251.74166425544817
171,251.6551365206773
172,251.65404852064358
173,251.6539004780118
174,251.69901058161193
175,251.70829113261823
176,251.71939798896398
177,251.7232520459311
178,251.71720626300547
179,251.7019884261899
180,251.72689461686483
181,251.70141528517485
182,251.6872286092254
183,251.7174682329775
184,251.73074840448294
185,251.85458725562765
186,251.85382830716463
187,251.86236412912604
188,251.9906444902894
189,252.0511131304822
190,252.05869571359815
191,252.07696214006197
192,252.07696214006197
193,252.16785701663326
194,252.14242560310507
195,252.08463806734733
196,252.09064876422326
197,251.98368231375545
198,251.97100757410445
199,251.97882155519952
200,252.0364821412802
201,252.0166509971368
202,252.0002845077961
203,252.00346496672924
204,251.91929402044934
205,251.9004974938025
206,252.3376661751134
207,252.35029601773854
208,252.3626781697965
209,252.34913311472454
210,252.29305798891457
211,252.3170102597889
212,252.32597954969842
213,252.3210414008305
214,252.2977788414539
215,252.309242160292
216,252.30883532791972
217,252.2428109574404
218,252.1133850315878
219,252.1560657239576
220,252.05376633600838
221,252.06000001851845
222,252.0939307950642
223,252.02048223775006
224,252.05673973599346
225,252.0339728554023
226,251.58781679080334
227,251.5441170878637
228,251.54366571505008
229,251.53112767766652
230,251.49624734396477
231,251.48296228600748
232,251.51976562834253
233,251.45917557739224
234,251.42262800980313
235,251.5579590595016
236,251.57480251765043
237,251.58229896625636
238,251.53294044350096
239,251.51797995471688
240,251.60983570620593
241,251.68788339226012
242,251.7666338233193
243,251.60900557529678
244,251.6048731052681
245,251.7263757914138
246,251.73044754399925
247,251.76354685641374
248,251.71640419843516
249,251.71640419843516
250,251.6854209760562
251,251.71588488264828
252,251.77609904584503
253,251.8302973820343
254,251.82355793912387
255,251.79515194289385
256,251.80746468913435
257,251.81141871797743
258,251.81141871797743
259,251.8170448020467
260,251.8456117046386
261,251.85200627427
262,251.85647651820605
263,251.90567369386545
264,251.93554507897917
265,252.01326205071462
266,252.01816534019073
267,251.99353906181153
268,252.0352803610813
269,252.04189858632782
270,252.1193299489706
271,252.00157164850677
272,251.97814181414873
273,251.95525880786278
274,251.96050205439022
275,251.976595868297
276,251.97854490128836
277,251.97060183310518
278,251.89544980571773
279,251.83585102998688
280,251.83585102998688
281,251.84861018251758
282,251.83245091436973
283,251.82249947775452
284,251.7898771934863
285,251.7898771934863
286,251.78293062762012
287,251.76701120256055
288,251.66048278675228
289,251.70549909454124
290,251.63195488280505
291,251.6506477762038
292,251.6866872589289
293,251.6978357774713
294,251.70937114163172
295,251.70320606787206
296,251.62764820023358
297,251.58533657778986
298,251.50659047909582
299,251.45728594735638
300,251.43815957674238
301,251.48337533177437
302,251.4843202302578
303,251.40090208560207
304,251.3055046527446
305,251.3364276649806
306,251.38393301489205
307,251.3913796371956
308,251.40327808974618
309,251.4253858787189
310,251.51308354462964
311,251.50066702472432
312,251.54838365360337
313,251.585736614981
314,251.56243019202466
315,251.59625353824129
316,251.54902152707768
317,251.56027308007734
318,251.6658712071198
319,251.68454211347043
320,251.80007787743492
321,251.80007787743492
322,251.80749161928208
323,251.82776113349738
324,251.89846445235332
325,251.98765326030528
326,252.30033529725696
327,252.30617177687398
328,252.2720527482325
329,252.00906251465508
330,251.9606842878269
331,251.98732178830537
332,251.99597698495495
333,252.09088805691724
334,252.18261490164267
335,252.17604682451454
336,252.10042945700297
337,252.13434768860856
338,252.16402936636158
339,252.17911363422476
340,252.23124048407445
341,252.20534554048686
342,252.29603383311232
343,252.36460935985144
344,252.38601087769212
345,252.37486921558354
346,252.31816454766164
347,252.3071785787287
348,252.31425495914363
349,252.26628411339462
350,252.2735327059523
351,252.27486890657707
352,252.1725647520835
353,252.1894956330688
354,251.29659756251542
355,251.262462449803
356,251.21459288131805
357,252.40726897501574
358,252.2737316345091
359,252.15937292711214
360,251.9558047345246
361,251.9306732637739
362,251.90178975157266
363,251.82136380647947
364,251.67691023266843
365,251.68321882691419
366,251.6649768021871
367,251.6798325340937
368,251.72050273720004
369,251.6418282043235
370,251.54042676112604
371,251.53449635624273
372,251.58473659111982
373,251.58316223326366
374,251.58144868514142
375,251.4622221156056
376,251.31806023305336
377,251.4102563643165
378,251.4425836529657
379,251.45542495821354
380,251.47687517866888
381,251.39040732083163
382,251.32595564487295
383,251.30862369610603
384,251.30768688365387
385,251.2807669946061
386,251.46180265998626
387,251.45436552806026
388,251.3672837196128
389,251.4060264182221
390,251.3341660994735
391,251.3916198999963
392,251.47925066597895
393,251.51833569638134
394,251.54138572949847
395,251.54629269168714
396,251.82153553515616
397,251.92561727885996
398,252.01805068132646
399,252.0348292457859
400,252.01121346942708
401,251.98217910971658
402,251.96816998926857
403,252.09253597920883
404,252.09959243314557
405,252.08577429828082
406,252.08847858993138
407,252.11825051816587
408,252.1123805488282
409,252.4382419891306
410,252.5185322741687
411,252.43929749037585
412,252.19855026095476
413,252.20077999652258
414,252.65906754987438
415,251.60633508481888
416,251.95732468401712
417,250.94378590526324
418,250.86513756164848
419,250.22691352050992
420,251.1897205092159
421,251.18751957893878
422,251.25744280976502
423,251.28205751027534
424,251.37474297855394
425,251.35974128212774
426,252.62228685747232
427,252.58597837093663
428,252.57910172618062
429,251.79246456055836
430,251.7397464955004
431,251.6535648787917
432,251.34611912820336
433,251.3762560525706
434,250.97248485709125
435,251.88076752480154
436,251.92363642034996
437,251.96457152086214
438,252.1046708128795
439,252.11224840365875
440,251.9700554244187
441,247.48253419931555
442,247.41315380195792
443,247.42293544765002
444,252.9629437294155
445,252.99155039927672
446,249.2804881354239
447,248.01568063294886
448,247.9115681486876
449,251.4313119215936
450,251.07147706282325
451,251.08994687203403
452,250.9595385430324
453,251.32361240837102
454,251.35667563670185
455,251.33832328721817
456,251.28183903602599
457,251.32043928113686
458,250.49119680508895
459,250.10540460995955
460,250.14836357805166
461,251.23537390480203
462,251.30719839307926
463,247.79438341589758
464,247.98000742635804
465,247.9271824391839
466,251.50058803756977
467,251.19979268607645
468,251.6900784638987
469,251.6985072340545
470,251.9181894150837
471,252.10849922598214
472,252.19592057824661
473,251.28467453320278
474,251.01396789205867
475,250.58661136779924
476,252.45071085316732
477,252.56120445109696
478,252.9363179179672
479,251.99737213451434
480,252.2652740681844
481,252.22035072845787
482,252.1577994464609
483,250.83804467274763
484,251.18897846755084
485,251.4766764293007
486,251.65430221934628
487,251.24886285204664
488,250.81224937669631
489,250.43098536872148
490,250.37173313645735
491,250.37523676352046
492,250.3359592318404
493,250.40256921887215
494,250.6951515838228
495,250.36920131921644
496,250.712185452707
497,250.5554595482723
498,250.78528686865408
499,250.52527523094574
500,250.49525719995134
501,250.59952584899173
502,250.75797358545907
503,251.73951609609702
504,251.70730935607708
505,251.57865199453457
506,251.23007685263212
507,251.2048953234264
508,251.24785287935805
509,247.61566391474915
510,247.75285283274002
511,247.70077410795517
512,251.10359658803443
513,248.85815542502272
514,248.811155685356
515,248.77226988608982
516,251.1379149107203
517,251.09924247916337
518,251.08236959307564
519,250.0200761885014
520,250.13815863518548
521,249.27238720580135
522,249.22990118784773
523,249.13820647524264
524,248.21051280361095
525,248.13454670884659
526,248.50788426228806
527,249.41719421366108
528,249.59739378609967
529,249.5752677379874
530,249.86432188066664
531,249.68124011910186
532,249.82878755928633
533,249.7121051718725
534,249.67834546847013
535,249.51156914359882
536,249.09173949920356
537,249.12238387917355
538,249.13253534785395
539,250.00316134783873
540,249.43487861851992
541,249.42842388570477
542,249.16699196967184
543,249.03256359210116
544,248.28846254365243
545,248.45828523402545
546,248.37032523767363
547,248.68195768514192
548,248.40522561669178
549,247.48004467225775
550,247.91206274725803
551,248.20718664420744
552,246.85128741583122
553,246.79854188298734
554,245.9743687355735
555,245.61260899173183
556,245.60628126916353
557,246.0852362332408
558,246.2724217134145
559,246.2435605063657
560,246.19736854416144
561,245.50848294326977
562,245.54132966247195
563,246.01499808147338
564,245.8637775050416
565,240.08176168156936
566,239.61593781046216
567,238.73069179182525
568,243.75735427530373
569,244.8692800545004
570,245.66601873542584
571,245.57945241854745
572,245.8894770497245
573,247.5299578918201
574,247.54404742144027
575,248.03382731610725
576,248.03625450675227
577,248.74168917497323
578,248.7169854138707
579,247.78603789426015
580,247.41263880894766
581,247.45863117841978
582,248.9346295653386
583,249.46127969282563
584,249.34330060615991
585,249.28144690305555
586,248.9431631269981
587,248.17498052832062
588,248.08716985701312
589,248.5255354565553
590,248.81802180208788
591,249.03555501479715
592,249.05070474583206
593,243.84941795901995
594,242.89369733464682
595,242.97391783496587
596,248.44761415212292
597,249.42092327085422
598,249.3221222821027
599,249.39653912573056
600,249.35615008473096
601,249.2298448839545
602,249.04133309932476
603,249.04133309932476
604,248.32101092627659
605,249.401208377432
606,249.58487264813925
607,249.57480152311192
608,249.52704100183516
609,249.51686797762744
610,249.64364538368113
611,248.21328813902085
612,248.16140982722055
613,248.0134344454583
614,249.1819578591103
615,249.1969817882841
616,249.51374956162127
617,248.83916564873022
618,248.42412561621686
619,243.5345157508246
620,244.21017866716764
621,244.252330309821
622,249.155787146038
623,249.17773490256818
624,249.17842804284751
625,250.68466941623097
626,250.6631374429606
627,250.6339916978159
628,250.7153903458077
629,250.72287748863752
630,250.59680861739162
631,250.69470214120523
632,250.6429393814401
633,250.57924311065773
634,250.58218687523382
635,250.59214126289456
636,249.84998267807927
637,250.15379050004148
638,250.06680063018763
639,248.15094792489262
640,247.90341753439927
641,247.84257647468647
642,248.75362454312815
643,249.81721945944597
