time,phase1,phase2,phase3
506,7015.38851559814,5613.045479642817,7678.418285798308
507,7374.941789324363,5653.28993552868,7554.748149110545
508,7449.797585805602,5496.570025155285,7497.300739313222
509,7605.60489555495,15864.704696762084,7325.79804364975
510,7223.492954538992,15349.424905891414,7134.375928150481
511,7222.157475297049,15526.875679969708,7267.727090365276
512,7347.617095441785,5743.466668903116,7256.710739164538
513,7845.371964921544,14210.005042579041,7120.122281748744
514,9992.96321345558,13803.422177190347,4259.759571452857
515,10355.231151480793,13998.726907404249,4450.096318248488
516,10592.498800480209,5281.326604348128,4439.324973733264
517,8456.70944496224,5200.811020624015,4482.6427580694935
518,8555.894873226822,5207.890968848134,4644.055422789382
519,9054.02204841637,8268.823414869566,4446.306003267686
520,8952.058440252391,8102.212750368775,4859.966534573123
521,8831.883001983117,10621.078483907651,4856.118895288988
522,8662.817128584216,10678.596447418066,4760.5891801347525
523,6685.511887640171,10728.40074558208,4644.793723107545
524,6466.458817110174,12832.415817303676,4606.594957604351
525,6006.781549199797,12881.469852749691,4246.356173143041
526,5994.260453011857,12854.000478496528,6843.621815695714
527,5957.496385251402,10791.045755503139,6900.337945681326
528,6134.66456180188,10857.787534665084,8610.573039394652
529,6034.862116782164,10861.683571271882,8377.89922269649
530,5843.373641029554,10691.36743451448,10319.062815722742
531,5458.536950169156,10705.664862328824,8791.529328267347
532,5458.973339363947,10195.449891596043,8869.372668022732
533,5358.161686501785,9956.98695482649,6777.405119490964
534,4902.919611705431,9912.577049486714,6607.219644503437
535,4920.08149343468,10290.418816669771,6605.945961814053
536,4918.488521477586,12149.737883390455,6603.367423684786
537,6584.153392666622,12126.652008817688,6406.875816006977
538,6584.225517179143,12085.75007510143,6396.8339293435365
539,6590.022983432364,9715.997398823962,6566.449343428934
540,4625.983642955843,11037.413990024703,8442.878343091128
541,4434.5072466074635,11052.577437625387,8518.715673736115
542,6554.950236176264,11051.685292105456,6203.627184937135
543,6507.014425883978,10881.408989150306,4160.332321614537
544,8408.720449065882,12834.624789163765,4265.6129251576
545,6091.706335362324,14996.842146045316,14931.083473507928
546,5974.045532403329,15185.803993591328,14820.658863160483
547,5874.403230846235,15072.716525032023,14844.344191870288
548,7918.705066168921,12599.544732873572,3959.943362760713
549,7908.748211522347,15640.663843813516,5016.28899269415
550,7299.369342527662,13934.91771329122,4856.9933554494155
551,7307.18230385627,13925.011430441213,6894.31460641681
552,7382.226070429213,18073.170520040516,8526.291673033593
553,6921.133604782458,18077.69514757853,8161.386836072965
554,6923.699896352713,19881.06378709092,5934.519025088455
555,6817.440137399028,22009.004880871522,6182.896371180007
556,6817.797804847449,21968.175489877827,5980.6453032749005
557,6819.863842897729,20017.109371109887,6250.411277998547
558,6971.626189064925,18382.518312336102,5965.86268769969
559,6951.2252959832485,18486.849398004735,5965.746029047477
560,6906.540427300405,18573.908304680932,5905.254741608983
561,6902.566988041438,21334.922531996082,5901.4279684972
562,6915.415885728038,21229.76563898425,5763.834696897503
563,19527.75270165597,21075.798256110593,5846.253915829644
564,17806.4592759187,21214.730250697143,5848.682066767314
565,17901.35660393399,35309.17808804715,6184.304530972126
566,5180.682003047983,35406.954884266335,6098.8814363857755
567,6268.3430517281995,37921.58533828508,5916.833955895547
568,6628.647570064657,26204.331532211487,5936.253223395475
569,6777.447047124401,23046.659429927826,6050.603457537902
570,5875.420151586709,21402.96661044858,5993.037671203097
571,5875.801574345842,21550.788646608133,5593.365493501111
572,5579.3682259533,19689.616389918167,3147.2592003724444
573,5585.348683184383,15418.052525527295,3061.2167706370496
574,5964.283042721867,15404.240074935846,3061.0076224684317
575,5966.864550401018,13433.385772494661,2769.794621616624
576,6099.85295894559,13433.073999613262,2769.73453643359
577,6103.261644742045,10628.618194637533,2607.1649549835174
578,6133.604388935749,10757.770552336195,2784.4093043335297
579,6037.281606982993,12915.353534711068,2968.8920940582207
580,6271.106293071038,14429.00546253132,2905.6234719850036
581,6331.464618838167,14341.113891257795,3098.9452352947865
582,6366.738477116804,12202.484482722513,7995.667904595802
583,6802.308031751744,10692.93451591945,9269.103158002703
584,6964.261020513633,10883.8916329041,9017.564413751605
585,9106.898420505913,10880.535505895172,7744.201920383553
586,9282.97735545759,11806.767115926308,8002.7377691012925
587,9273.458359666573,13852.451046656257,9870.155709398214
588,7135.638077268105,13863.30693545567,9876.22778936755
589,7247.356960662668,12794.499215518419,9498.081622683978
590,7404.664958935443,13029.928118306245,9274.006370334748
591,7572.264742368333,12420.911673691799,9739.783888029853
592,7424.078795249466,12436.362508006096,9934.097466428157
593,7399.861582974903,24929.413154070746,10286.74100633766
594,7293.723319600585,26980.06163515822,10111.383320581595
595,7495.429082156909,26785.250060040482,10032.47656811717
596,7289.734946776307,14376.751236205331,11765.507983684096
597,7378.864657109338,12102.80607617507,11592.181610454365
598,9162.16630164876,12698.298931789337,12083.248873723845
599,7214.3949513388525,11659.277311252858,10598.831242497703
600,4526.468194501353,11651.590626396008,10759.705125417637
601,4250.6123218768125,11641.964344996173,9361.140410284072
602,3799.385102355317,11207.164033767605,6397.864885779752
603,3799.385102355317,11207.164033767605,6397.864885779752
604,3848.395377855557,13273.912112601962,6332.680479225799
605,3519.0620526647335,10711.118192345319,6338.608761272948
606,5558.15417136804,10500.223558917798,6234.0329372275555
607,5508.318788613437,10609.434594609633,6521.8316483011295
608,5507.749882768788,10769.1819182067,6700.969659496403
609,3233.3167169434605,10966.006197964896,8878.098938170282
610,3450.540164023777,10835.652218343195,9308.490144217785
611,3510.399184931239,13302.62772357255,7119.935232210912
612,3531.432108025085,13521.727892340235,7119.380362105439
613,3532.883324152456,13465.592854648025,5511.887985262958
614,3350.7358488907275,11154.163309838455,5434.928058291296
615,3550.1269721275257,11047.113500483976,5016.079845020306
616,3626.5789159006863,11049.069084272105,7964.446683426112
617,3615.2808225001413,12903.934560191874,7957.457222549994
618,3626.8359248774905,14825.062148763303,8178.86121347498
619,3298.7031020820154,26058.791172539255,8150.254909797501
620,3300.606511431346,24005.145944937707,8157.721518379059
621,3300.565408202083,23938.399705652933,8330.063294072983
622,5825.627074253171,12818.211607081394,8249.96533836617
623,5906.892651313133,12756.191788673052,8249.83947661446
624,6007.158850799561,12756.103955240087,8249.784119659682
625,6456.152744684874,8374.263828377225,8119.860920367833
626,6443.8367811662365,8435.182816433153,8119.679397749611
627,6664.003656769604,8540.109016097213,8231.712414736878
628,6664.165337487222,8381.032274600937,8309.53804264782
629,8888.84784026213,8339.488584122544,8128.20544511106
630,8742.23265830737,8441.741521072548,7608.469485108458
631,8545.2076609775,8094.63414772062,7609.438332500673
632,5918.300046787654,8264.94454860492,8013.188184974575
633,5917.986786446848,8545.251068230387,8012.697124276722
634,5725.757739267575,8450.710559269392,8013.275679233419
635,5640.4074292496225,8271.720116988674,7686.743428290354
636,5463.29318346064,8851.02604366164,2257.468266499916
637,7108.19807186855,8740.305152619518,4323.797951476804
638,4514.779594197159,8838.501941533536,4327.139301988306
639,4671.42459114887,11931.697710194187,4321.470370494373
640,4730.8694057414805,11790.351825910477,2048.591844874061
641,2920.6280167645427,11797.106695991284,2049.7487754386225
642,2957.764446147913,11230.188999318787,3880.3958913050374
643,2845.9734530115566,11480.877493348562,14742.804038308854
644,3087.010256698185,11418.226599347747,14742.474514970489
645,2897.806071075483,9524.138266434344,12879.169103447393
646,2696.3196493536616,10100.856310156467,5370.326265121545
647,2740.8116767082884,9990.515815613202,5370.548274222954
648,2857.1529602302567,9810.818358985902,5188.591447125272
649,2857.176873295014,9993.377847673039,4998.256656104399
650,2712.335916407661,7429.10917182417,5001.6270992795235
651,2712.1672526218827,7478.274179307236,5197.011731009312
652,3017.288199268633,7257.978318769198,5356.2392741544645
653,3017.2875858052594,7259.013022222332,5356.23789954097
654,3324.0804341388857,7006.955541970827,5172.248728149369
655,7862.820918638258,6843.229173063068,5327.778213845547
656,7821.645340051182,6843.129513262518,5432.013525925145
657,7821.94711192657,6741.354346696731,5432.197097304676
658,3765.067458064971,6416.769493828433,5644.413111010363
659,3606.495290801181,3775.2910409297897,5754.835794118168
660,3424.5384502857514,3900.856166850559,5634.147832293278
661,3830.9581217460027,4280.998501761864,5633.223932513637
662,3906.563088891355,4604.519478511991,5632.376414814451
663,3992.5371697553687,4603.017031922282,6815.254230703679
664,4140.4828594670735,4569.537016999537,6696.671712911621
665,4140.6304742238035,4670.599248556253,6500.193575439871
666,4027.9485632684164,6300.841489328041,1998.1801066280684
667,14954.494896334581,6223.797818575706,4053.683798104561
668,15173.100436500737,5840.982695595771,3949.1760535937237
669,14764.894721598672,5814.960099909098,4463.684366293238
670,4271.843502285692,5784.52303267477,2418.9471770840582
671,5705.136952452754,5782.379726223521,2417.9664080257403
672,5595.8161643736585,5983.919170800067,2159.3800424264477
673,5919.143870727597,5933.439319886511,1809.9680658324137
674,4954.0956390106685,6045.42166788951,2072.0624822588743
675,9259.910014961568,6196.967486390575,1907.9414487155036
676,8859.597525686382,6136.92803588834,1862.1344939484459
677,8857.543536635563,6787.635643020996,1976.8935434147731
678,8595.125804139678,6800.3798551257605,1977.0543588962776
679,8593.642148316081,7310.974344123179,2142.9927976167032
680,10843.510419144386,7320.781555071268,1952.1489312130022
681,10985.011152356,7320.494649812779,1952.071057638063
682,10951.24440266307,6709.032548589168,1952.433580847211
683,10733.961752485468,8868.101603220448,2099.570988354309
684,10672.254491236676,7913.16943475849,2422.482106177467
685,10735.963036880634,7984.510064899196,2739.097708556892
686,10615.243110535162,5718.989969236641,10647.019419267788
687,10614.373337695912,5823.491323799524,10838.472597051004
688,10613.924907507891,5913.8154087660405,10837.942308799444
689,10766.669027262227,5779.81590617593,2750.4831849749544
690,10826.521545981619,5460.906775026963,3209.281340768847
691,10973.44266947889,5521.430512694033,3105.6411735638744
692,10791.08015693377,5411.495526099179,3227.4691076692025
693,10789.94052580916,5410.969737860198,3636.380078345089
694,14336.721036594163,6104.082430094364,3523.170437998137
695,14345.693198220471,6103.986059324863,3568.4523786199834
696,12125.611488612107,6148.156158120924,3439.2567251771843
697,13278.442673954069,6145.461106914099,3437.6293370430208
698,13101.608039623217,6264.980162278174,3437.6297925729746
699,13259.791723568422,6385.480371617876,3224.451745859827
700,10658.296914314862,6387.686463102473,3575.189202189352
701,10638.799819595832,6391.307862658528,6682.66931281492
702,10630.03982260311,9347.301280848285,6509.216997026389
703,10622.46679845221,9514.350639116406,8742.137815153883
704,10663.4402599844,9510.493174135401,8694.24713311826
705,10718.337909345437,10119.086335838509,10136.804065823877
706,10719.005205141884,10119.725899986286,9915.55996635661
707,10173.254600855427,10132.81381668163,10143.49852726316
708,10166.497649416307,9468.59213819658,8680.33828542372
709,10127.547678408242,9801.923936059547,10968.128317366645
710,10296.146430770392,9836.282410646345,8557.10803140277
711,12251.521718400112,9770.49621073628,8556.483038873088
712,12252.003799997106,9591.050753111758,8605.298959117987
713,12531.119614033456,9560.399131140104,11835.206578644798
714,12528.975413869517,9741.036228011686,11703.06764437389
715,12975.19168187698,9919.674526547182,11833.270898923674
716,12851.265703842686,9619.358567669375,11834.666718798517
717,12849.469751456301,10446.180316287617,11443.16164770535
718,12718.544097157117,10580.989233631582,13267.720214142262
719,12718.4097108248,10683.31434894189,13204.844737303381
720,12956.80912362626,9835.569745326527,7220.792723392277
721,12650.290103871504,12370.971445153169,2178.385480345101
722,12786.416257464518,9596.18654728427,2180.400293272272
723,15156.854534811446,9587.412592647626,2339.7122300979254
724,12978.440446431847,11526.130400453116,2489.4762442768674
725,12946.555609142117,11305.437587173066,2489.6816633778353
726,13504.751380279613,10928.545186351106,2837.273122405594
727,16653.321548917367,11127.10419067289,3122.393467373052
728,16644.028214573755,11471.42932560363,5005.648257088789
729,17833.332984576828,9388.569355937252,4677.194943327351
730,17971.13181496114,6208.324305664899,4331.581720761412
731,17917.34994667497,6217.334051658101,2282.3012476829845
732,18107.030863863547,6217.5753278311195,1972.4379005856074
733,18027.882330185774,6217.801382729944,1972.4853017737505
734,18212.382300292804,5767.577987251999,1972.7161537290476
735,18019.38615209348,5828.770747955844,1972.7954709584756
736,18105.80094956992,5756.889127729555,10597.444808290482
737,17598.84787389297,5657.037879560654,10599.093485641932
738,13218.769820498126,10234.060812331754,10598.896467335573
739,13243.82304914356,10232.548522807145,1973.1758025871986
740,13228.016659870094,10203.588759534612,1973.2729626017876
741,13265.215529242352,8310.027937117933,1804.5916996460685
742,10111.602643313296,8360.189801647859,1912.501621084287
743,10121.830880394331,8510.603497442082,1751.3901416228057
744,10320.65706409491,8237.736239376149,1856.454350209341
745,10561.684570180561,8237.377298460286,1739.2865099290239
746,10390.52146370931,8238.060471950012,1549.167398052251
747,7388.500994978384,8243.443506386264,1550.0794645140152
748,7556.621654431332,5356.6482531421425,1661.77309816757
749,7556.379075006366,5356.472084564217,1824.9387785226181
750,7862.79789852762,5205.486510581944,1824.8593398338987
751,10209.294396765788,5201.761363319027,2347.4723954120986
752,9922.372556353808,4891.427774427913,2541.433884768622
753,9922.325155764323,4708.997190286857,2782.3668267143225
754,4977.675473038173,2560.606147572322,2882.4444599306494
755,5098.3944675479115,2560.536205498307,2842.1055926552885
756,5221.782668897367,2701.919406256993,3028.753474711342
757,5097.8791800583185,2713.0166509346845,3028.807099352421
758,5247.3210888457115,2712.931335164185,3028.7021699946395
759,4085.6162709563955,2713.8331451053236,3059.084717197492
760,3887.015521980755,2640.01728193322,2942.491669268657
761,3704.3867363020427,2637.727680929823,5983.001401151114
762,3525.853726896614,2637.6405706826718,6084.144835024388
763,3517.3030583645195,2437.2824204901167,6134.850063192166
764,3608.874288688077,2591.244754039205,6437.432731156369
765,3608.7737371262688,2728.61793054403,6437.239487190696
766,4591.23328017075,2631.16162847314,6124.2652938916235
767,4588.6392961734655,2749.332347997459,7938.908135923065
768,4588.592053146681,2749.3097562505413,7967.393593578623
769,3583.6305950129304,2749.877773075934,7972.265951260459
770,3525.2133320394482,2673.5865693201376,6122.162928348242
771,3522.79123525718,2776.555201964704,8271.261781419906
772,3616.116890651661,2672.0938455768264,8188.184629432872
773,3484.7576175587055,2672.552693793869,7799.767421898203
774,3590.654524828727,2536.6201948290263,5653.23871697351
775,3529.8981398518026,2704.414328486848,5618.88871489081
776,3529.8942141134735,2497.3032624595317,5843.9890052832425
777,3529.898399568517,2497.3011632173084,5791.679898829523
778,3368.8065977209553,2379.105586449702,5604.460490050862
779,3369.2027193352897,2279.0411731727468,5336.342993187536
780,3370.3563693681012,4393.221870932732,2266.644012688011
781,3370.137654631213,4405.10595960718,2542.5849407761516
782,3245.252174674254,4405.456758383525,2421.042401373958
783,3576.8550286864706,2311.5522970080374,2618.5947245194825
784,3398.162347327215,2334.368540274298,2618.6552387913853
785,3576.731313649312,2314.072195897112,2631.6135540583814
786,4098.455402119007,2325.78539870616,2513.548543952745
787,4128.204048460475,2325.7539725802767,2513.5437658651913
788,4124.17548914306,2323.4770492146595,5840.15923306825
789,4152.073256210669,2498.3425012479315,5839.791826022915
790,3796.281747882901,2342.325398322545,7536.5831809864085
791,3824.5100035586656,2342.2629667399856,7523.263852024539
792,3974.5256175387426,2342.1558337324736,7522.900642470325
793,3974.8312057686185,2209.794428375787,7423.659060955621
794,4011.699818148713,2109.446252598903,7423.8425134081335
795,3719.1579225362834,2296.2760583142126,7423.635675058283
796,3555.7680323463537,2441.009072100086,7532.1276116497265
797,3838.296024557689,2517.256755254961,7531.344515202969
798,3988.825012839696,2517.28818772754,7305.674104876917
799,12427.462698148282,2459.395143137912,7094.222226290846
800,13011.099636028794,2437.868838955763,7092.999847672713
801,12794.130923563534,2805.6303346827617,6814.84054092114
802,4455.635397005886,2973.521893371474,6893.110857219908
803,4225.571619348846,2854.1564142180873,6822.059117592547
804,4093.157967525276,2854.2723949196065,6822.345813017441
805,3521.599559328015,2668.354261054237,6823.918901929577
806,3507.6541865190247,2491.5178763035265,6824.390110443742
807,3741.604855031732,2402.0786408156387,6824.359970982705
808,3745.1138313846754,2404.425596187317,3487.0116730953055
809,3744.97931120519,2404.340567710754,3658.0166059769736
810,3406.148427619994,5630.558677544132,1920.7850972910774
811,3403.6529567727985,8183.070353217998,1802.140541666356
812,3400.63591091846,8174.465428588319,5116.386900423007
813,3083.1394408696247,8437.772318803705,5246.145762998728
814,3053.091951046496,8572.934519493972,7234.680611548519
815,3173.5337952084046,8460.276362040151,7234.759263529795
816,3163.643352228546,8311.998592290709,7235.226013748477
817,3363.572962696953,8163.560571083763,5209.177684421579
818,3363.5494856741466,8198.05256502766,5209.137922245032
819,3460.56390114138,8197.462712962782,5208.857358979518
820,3485.595547199035,8209.516322055772,5302.364456508881
821,3431.7462454072092,8536.310754674403,4902.317144213379
822,3431.7462454072092,8536.310754674403,4902.317144213379
823,3431.8210169197687,8699.973679647655,4624.535332803574
824,3434.7372875183587,5627.330672899093,4734.6893305528965
825,3725.479649737125,5305.918940567215,4918.844838067347
826,3768.5976297958105,5305.5426401195455,5116.005409706386
827,3745.2244903015808,2563.52663151039,5120.456310315834
828,3745.063805413973,2603.678815804201,5272.74664204566
829,3744.7532221292167,2603.461006090859,5592.9146467734
830,3294.3703204323256,2822.8986360137906,5593.196561325518
831,3294.3215376045614,2746.321722840206,5781.27281599372
832,3292.4032750531687,2770.2166969840546,2426.931827553594
833,3277.810561351259,3144.425956700253,2712.4753572745435
834,5462.804342919516,3143.0270160079012,2982.961714863719
835,5479.472817482377,3274.170711940418,3076.4524984453333
836,5655.434450107084,5106.264445550074,3265.553286758343
837,5534.874109394559,5338.818633360102,3265.4956458652373
838,5738.67606143448,5354.387654282962,3478.631332206494
839,5542.437378534785,3521.030430368473,3491.3071853571746
840,5684.064035898264,3655.246094489733,6568.243589676696
841,5492.753181133582,6443.277910742416,3612.6416891940835
842,5492.860262963807,6616.785978974539,3286.5884405533798
843,5597.018144340695,6616.60165282016,3271.390730908785
844,5742.34535198779,6784.62201374688,3271.039505375336
845,5910.364157456002,6874.908904161104,3223.4363297557916
846,5910.199852980521,6874.67384067587,3339.121632481695
847,5779.199443215917,7147.574546866316,3155.7442394974328
848,5798.9499536831145,6990.855116222641,6483.732979601466
849,5887.367472600953,6981.6529248422285,6287.523878969725
850,4056.577256070509,7225.576021885958,6101.493140182367
851,4262.291482090762,7076.884305457223,5956.474809489014
852,4236.521613938046,7076.929395143181,5863.555571383586
853,4234.584681140267,6929.897604165852,7521.965908042198
854,4247.630460565595,6850.450031314373,7503.067133570875
855,4247.878423792538,6556.688978851282,7491.081074533626
856,4357.772311347516,6430.921853745289,5778.318871311132
857,4354.356300225199,8562.166756042929,5774.377589935749
858,4498.493767124695,8555.261987091482,5581.9266130868355
859,5013.661635157537,8361.103299529517,7839.540931599762
860,4941.8592151694165,15690.299222808228,7966.1951570731035
861,5170.4130316467945,12886.917557910183,8248.693787807706
862,5237.027062594806,12759.259992337305,6171.089901224046
863,5080.078977007609,3291.0866963888766,6203.273566537015
864,7864.931476746072,3287.617550938602,6080.6588969453705
865,7523.562532869655,6312.937663471794,6075.4253549785935
866,7405.452829781983,6246.45705938545,6063.618925266227
867,7405.911448928055,6090.004789780294,6063.934632527687
868,7422.798476744241,6096.321025713025,2598.5421521275234
869,7418.1943081850695,6092.514643890535,4770.884762896495
870,7281.282830569722,6092.867229523325,4648.980548904758
871,7115.890250919952,7864.568356439162,4499.221394655471
872,7027.661365026864,7690.020283744649,2314.32169839881
873,7028.035292284605,7547.33309316613,2314.4303393329105
874,8376.133464139824,5716.3159707297655,11512.245553728391
875,8494.036577486604,5836.585062819307,11613.248315099077
876,8392.660674903022,6056.567815307994,11478.81594651168
877,7490.677127186443,6266.734519002197,2116.1852241561783
878,7122.137605148229,6156.774893986044,2116.5583348172886
879,6817.186148700402,8477.14858697547,1953.870007354298
880,6635.627486235996,5349.485711738238,1956.1993585519872
881,6516.687936287067,5203.366120620192,2126.6541462219084
882,8791.103631751732,3108.163001575244,2028.4764333010887
883,8786.420495045564,5353.803384850811,1967.0100212345776
884,8346.39714682778,5354.649007399572,1949.3235917445004
885,5775.921888425193,5692.847287128561,2056.9975037414115
886,5779.849454001646,3482.849012009263,2058.4079326181813
887,8980.379671740931,5605.84544788141,2035.436910237179
888,8980.358500665889,5733.594825477132,1877.1148754454407
889,8979.658928277224,5784.259252492804,2098.428101367319
890,9166.940203239394,3736.3957127801095,2253.514680741878
891,9288.820908037093,3701.830252534737,2563.355118244918
892,9435.74703441444,4070.7638778173673,2563.1332727925364
893,9845.220872241787,4129.415717645949,4654.541570612787
894,9658.74483620104,3932.102608042109,4655.216217528301
895,11770.756374217575,3930.1060318978875,4350.672883875926
896,11654.065731648969,3776.856201572204,4350.742418521999
897,11716.664963673993,3716.4288798656207,4269.021013761582
898,11823.489742349759,3854.0147069073355,4141.6191382622455
899,12019.47592933679,3527.252972670358,4305.620851888641
900,11991.64187629645,5546.505559948457,9724.609634912256
901,11778.488464162387,5391.768802257031,9914.717141362169
902,11778.129766042728,5391.5984811923545,10021.334724961183
903,11786.012525448026,3367.4415616961132,9972.479326976225
904,11741.652300403039,6161.8191062895385,10144.819855116008
905,11731.35609133131,6161.734698525415,10179.796319883888
906,11699.1672502307,6161.679713223961,10241.46514828565
907,8398.86642505244,5729.255860830347,10471.894090135735
908,11613.731572293224,6038.817965713188,10451.186481095096
909,11629.045497976882,6042.73842912259,8329.678802054845
910,11506.884628529524,6205.238431152844,6058.541465720697
911,11711.21982488124,6138.02455797653,5834.9186524366905
912,11528.821832957661,6487.842092598347,5824.769438567562
913,11318.747957840313,6494.59333423488,2783.8875443750408
914,11147.606595063731,6494.068158094375,3023.7047610418663
915,10918.224061598601,6459.394345230912,2986.750283993116
916,11016.534682684764,8566.627127690615,2985.860916941303
917,11067.504092799829,9111.273061087843,3186.770941870156
918,11290.25385108782,8891.524673320504,3414.6705597719047
919,11282.334514743694,9103.288171832059,3734.9238956527097
920,11297.487201429618,9103.121193028262,3821.1588628242657
921,11497.579337573887,8599.606802742608,3881.8061106265777
922,9433.772895376305,8889.545919388864,3599.598057576161
923,9558.171298964855,8943.41127119969,3371.6751448993323
924,6778.054700728094,6351.56669695176,3377.794360867563
925,6575.338072740826,6758.998808074977,3558.6951110078876
926,6575.291945444775,7027.275593015045,3393.4763649759625
927,6467.746729470085,7042.965757691014,3182.1401397014743
928,3471.381472147701,6887.763503600659,3306.050894789937
929,3503.682846188403,6949.082138624666,3143.9382403003033
930,4153.748369521148,6597.16460625386,6085.114660513263
931,4093.2680653540524,6677.109683094055,5983.72336129795
932,4092.6979505510635,7151.500255214981,6106.292223799563
933,4092.94304710137,7164.03674834961,5891.277348260689
934,4126.130048422791,7212.833600160786,5931.556636704217
935,4255.3123265545,7200.48573879791,6094.500239489573
936,4255.3758240936795,8721.356844737888,5670.987728809267
937,4158.851832629248,8721.46860655378,5671.096084080257
938,7099.415014855022,11035.6083834278,5573.980765841201
939,6927.765827876233,9177.595276106538,5372.885460699823
940,6846.792532218029,9202.865251976704,7866.180072996401
941,10109.632666574185,8575.543209191219,7935.3908193599145
942,10141.751612240203,11588.972164331193,8023.747450583111
943,10150.784157100648,13509.260290068107,8297.912756910786
944,10227.06174024958,13737.972307063596,8075.955488865727
945,10548.477959126325,13737.324139480897,7922.308235034296
946,10556.165871795964,11203.727932266615,7805.704231980969
947,10562.531805760056,8952.001551785992,8061.394224556191
948,10435.771480553605,8952.344724369326,8102.3458476943415
949,10606.526643217567,9190.71235257231,7837.5693294317125
950,10705.773375272462,9183.29526642396,4897.925027947676
951,10895.872233579059,9182.755722588354,4897.686185861602
952,11073.186474381058,8788.209182680826,5003.860950324415
953,11264.167690644512,8591.863147462078,4908.395406965047
954,11399.94202041886,8567.51708888855,4884.428083205154
955,11126.566265390915,11037.025941327414,4955.334072156225
956,11289.40530160983,11114.482509663594,4759.201017320572
957,11515.813245689591,11601.941270252837,4758.553364085176
958,8232.15766245634,10923.504615477257,5046.834730930828
959,8010.658977416918,11092.012870453087,5370.164866703969
960,7718.61080295487,10764.273579103487,5478.427235903827
961,4655.735502796382,10885.573005755581,5365.930978861685
962,6614.519649745514,8035.876383134258,5601.779750305071
963,6654.559670530303,8449.370960316424,5720.30339982447
964,6628.2932883210615,9002.755946446174,5719.815725194799
965,4708.378133047919,8965.30304161854,5952.834619872647
966,4810.655253621012,8734.048689786665,3682.76671795049
967,4874.77870232329,11850.75067499137,3536.093940554981
968,4848.924842051824,11834.538237724539,3596.358219751092
969,4864.705542241096,11938.92047187719,3706.8249022690848
970,5113.120982006917,10781.420041107565,3881.890020543206
971,7648.70160226487,10581.52025269021,6112.189362065026
972,8090.787092943183,10629.648765613838,6084.729007438292
973,7871.821498505512,12908.133282095052,6019.312029798401
974,5669.232855036361,12861.954689929808,4228.07266498091
975,6105.060389715925,13062.308625457028,4183.116692936112
976,6393.23195365234,13447.91400355804,4182.240765604231
977,6353.218456253366,13295.120459680116,4113.887055611199
978,8680.825091144448,15679.018785494975,4014.4125670955564
979,8716.105221484688,13055.051534496273,6045.160046827491
980,8883.23656426263,13035.359401279446,5905.221749142243
981,7121.782933904889,10461.395924776387,5786.753406193269
982,7236.467009760757,10533.698218502785,3980.9378336108475
983,8871.797989779761,11205.396452873752,3968.08088069965
984,9087.873389184553,13400.858096118733,4080.086750415474
985,8869.91099747913,13651.358172062919,4039.809838502983
986,8764.495245004222,13551.807568491027,4080.2983959747953
987,8878.441082614894,13195.532298020427,4017.566737314195
988,9337.79384537021,9719.938781564058,4204.8838530782195
989,12465.96590764598,12196.695398078486,4306.569539988624
990,12889.128444961758,14581.777980923911,4436.487200906292
991,14876.855156255053,21752.98835274147,5077.986407573956
992,15021.408395698696,19831.15704341347,5138.580098853383
993,16140.185040134329,20139.125502147544,4904.719391371626
994,13810.461607984444,12929.797362024234,6936.5736919395085
995,16517.96447441097,15135.958643910522,7141.032943998401
996,16519.451489630745,15612.78325158219,6715.702935592479
997,18050.589887002327,15821.86083918067,14358.31202466887
998,17883.179501897495,14015.59413125587,14333.672756908723
999,18019.290231889343,16345.030255566337,14495.278805881262
1000,16452.183625629663,14987.53935440188,5172.190253168427
1001,16580.51924204856,14698.177707140962,5232.707669434311
1002,18806.713223073322,14327.96620069082,5487.583147314772
1003,18684.97592040269,13355.509145230884,5449.302767551625
1004,19016.103832288354,11298.696886696123,5399.057062163639
1005,16305.949641112657,13051.874818746503,5512.222562380659
1006,16260.6355110671,10804.10456134333,5336.580394406801
1007,16421.57972627634,10831.254991401904,5267.909785163538
1008,16015.711525329987,9087.230339242178,5286.543289150636
1009,12879.28704397554,9333.722776241044,5049.954006140684
1010,10604.619508233198,11955.053811443988,5008.8862322934265
1011,14061.195236335876,11925.970706303502,5168.182386100769
1012,15871.557990531357,11909.943679719425,5326.644153990411
1013,15992.053182697146,12077.60333434883,5395.789205542756
1014,15770.915207235683,12409.998449059989,5417.734232399197
1015,12431.323096425114,11877.0278442723,5423.854920717682
1016,12544.639863825603,11837.065747954442,5237.22228579897
1017,12707.541879395034,11837.334356569943,5094.2173827192655
1018,10733.25145848746,9189.865284179443,5130.953016063579
1019,13697.313287266858,9328.011251582477,5053.397502047466
1020,14000.367603438333,9874.789444920549,5073.758857714148
1021,13988.69230943502,9915.463242146707,5073.724417048961
1022,14871.529362269173,10933.367039944553,5513.925042796049
1023,13896.87910326468,12692.165117411449,5135.393051796651
1024,16539.287483782387,14535.081930276672,5352.116564696439
1025,18798.60151373625,13738.74763822023,7181.577539222809
1026,20002.24344976247,9299.142951872913,7194.106721750969
1027,19908.753888374256,7370.118723944257,8765.778431135992
1028,17394.955269096896,7393.222102621889,7081.101827912746
1029,19668.370287380854,9208.151152456096,7174.249031543193
1030,16428.752032163273,9033.971376772548,4707.2004657050775
1031,16459.784441225904,8779.16037517933,4707.090979794687
1032,16338.624464599201,7322.522803318715,5823.829886309782
