hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
9,2940,251.886,-30.0506,0,0,2.29845,-48.2455,2.29845,131.755
9,3000,251.848,-30.0529,0,0,2.2988,-48.2478,2.2988,131.752
9,3060,251.831,-30.0507,0,0,2.95101,-48.2454,2.95101,131.755
9,3120,251.796,-30.0571,0,0,2.95141,-48.2516,2.95141,131.748
9,3180,251.817,-30.058,0,0,2.46629,-48.2528,2.46629,131.747
9,3240,252.138,-30.0095,0,0,2.46315,-48.2044,2.46315,131.796
9,3300,252.199,-29.9993,0,0,2.46255,-48.1943,2.46255,131.806
9,3360,252.176,-30.0006,0,0,2.46276,-48.1954,2.46276,131.805
9,3420,251.883,-30.0623,0,0,2.46561,-48.2567,2.46561,131.743
9,3480,251.817,-30.0708,0,0,2.46629,-48.2656,2.46629,131.734
9,3540,251.672,-30.0817,0,0,2.4677,-48.2766,2.4677,131.723
10,0,251.818,-30.0647,0,0,2.46628,-48.2596,2.46628,131.74
10,60,252.069,-30.0516,0,0,2.46382,-48.2465,2.46382,131.754
10,120,252.091,-30.0403,0,0,2.46361,-48.2357,2.46361,131.764
10,180,252.113,-30.0186,0,0,2.46339,-48.2136,2.46339,131.786
10,240,252.113,-30.0186,0,0,2.46339,-48.2135,2.46339,131.787
10,300,252.161,-30.01,0,0,2.46292,-48.2049,2.46292,131.795
10,360,252.126,-30.0187,0,0,2.46326,-48.2135,2.46326,131.787
10,420,251.936,-30.03,0,0,2.46512,-48.2249,2.46512,131.775
10,480,251.944,-30.0313,0,0,2.46505,-48.2261,2.46505,131.774
10,540,251.948,-30.032,0,0,2.465,-48.2268,2.465,131.773
10,600,252.164,-30.034,0,0,2.46289,-48.2289,2.46289,131.771
10,660,252.143,-30.0388,0,0,2.46309,-48.2334,2.46309,131.767
10,720,252.195,-30.0136,0,0,2.4626,-48.2086,2.4626,131.791
10,780,252.207,-30.0133,0,0,1.81138,-48.2082,1.81138,131.792
10,840,252.201,-30.0022,0,0,1.81141,-48.1977,1.81141,131.802
10,900,252.158,-30.01,0,0,1.81172,-48.2048,1.81172,131.795
10,960,252.137,-30.0086,0,0,1.81187,-48.2036,1.81187,131.796
10,1020,252.137,-30.0298,0,0,1.81188,-48.2246,1.81188,131.775
10,1080,252.185,-30.0221,0,0,1.81154,-48.2171,1.81154,131.783
10,1140,252.234,-30.0159,0,0,1.81119,-48.2108,1.81119,131.789
10,1200,252.548,-29.9678,0,0,1.80893,-48.1628,1.80893,131.837
10,1260,252.496,-29.9763,0,0,1.8093,-48.1711,1.8093,131.829
10,1320,252.495,-29.9778,0,0,1.80931,-48.1726,1.80931,131.827
10,1380,251.985,-30.0368,0,0,1.81296,-48.2313,1.81296,131.769
10,1440,251.976,-30.0375,0,0,1.81304,-48.2324,1.81304,131.768
10,1500,251.961,-30.0378,0,0,2.23092,-48.2326,2.23092,131.767
10,1560,251.808,-30.057,0,0,2.23227,-48.2518,2.23227,131.748
10,1620,251.811,-30.0567,0,0,2.23226,-48.2516,2.23226,131.748
10,1680,251.799,-30.0586,0,0,1.81431,-48.2534,1.81431,131.747
10,1740,251.795,-30.0598,0,0,1.81434,-48.2545,1.81434,131.745
10,1800,251.474,-30.0642,0,0,11.084,-48.2589,11.084,131.741
10,1860,251.488,-30.0593,0,0,11.0835,-48.2544,11.0835,131.746
10,1920,251.497,-30.0596,0,0,11.0831,-48.2544,11.0831,131.746
10,1980,251.859,-30.0541,0,0,1.81391,-48.249,1.81391,131.751
10,2040,251.866,-30.0529,0,0,1.81383,-48.2479,1.81383,131.752
10,2100,251.881,-30.0523,0,0,1.81373,-48.2471,1.81373,131.753
10,2160,251.883,-30.0502,0,0,1.81371,-48.2452,1.81371,131.755
10,2220,251.901,-30.0087,0,0,1.81358,-48.2037,1.81358,131.796
10,2280,251.758,-30.033,0,0,1.56374,-48.2279,1.56374,131.772
10,2340,251.994,-30.0182,0,0,1.56228,-48.2131,1.56228,131.787
10,2400,252.06,-30.0065,0,0,1.56187,-48.2015,1.56187,131.799
10,2460,252.045,-29.9913,0,0,1.56196,-48.1863,1.56196,131.814
10,2520,252.209,-29.9812,0,0,1.56095,-48.1761,1.56095,131.824
10,2580,252.195,-29.9967,0,0,1.56103,-48.1915,1.56103,131.808
10,2640,252.239,-30.0719,0,0,1.56076,-48.2664,1.56076,131.734
10,2700,252.216,-30.0735,0,0,1.5609,-48.2683,1.5609,131.732
10,2760,252.18,-30.067,0,0,1.56111,-48.2621,1.56111,131.738
10,2820,252.194,-30.0104,0,0,1.56104,-48.2055,1.56104,131.794
10,2880,252.187,-30.0111,0,0,1.56108,-48.2059,1.56108,131.794
10,2940,252.165,-30.0109,0,0,2.04544,-48.2058,2.04544,131.794
10,3000,252.169,-30.0088,0,0,2.04541,-48.2038,2.04541,131.796
10,3060,252.116,-30.0185,0,0,2.04584,-48.2133,2.04584,131.787
10,3120,252.118,-30.0196,0,0,2.04582,-48.2144,2.04582,131.786
10,3180,252.086,-30.0233,0,0,2.04608,-48.2181,2.04608,131.782
10,3240,252.085,-30.0234,0,0,2.04609,-48.2182,2.04609,131.782
10,3300,252.051,-30.0248,0,0,2.04635,-48.2195,2.04635,131.78
10,3360,251.637,-30.0516,0,0,2.04973,-48.2465,2.04973,131.754
10,3420,251.641,-30.0521,0,0,2.04971,-48.2469,2.04971,131.753
10,3480,251.638,-30.0525,0,0,2.04972,-48.2473,2.04972,131.753
10,3540,251.997,-30.0329,0,0,2.04681,-48.2278,2.04681,131.772
11,0,251.944,-30.0436,0,0,2.04724,-48.2384,2.04724,131.762
11,60,251.963,-30.0412,0,0,2.04709,-48.2362,2.04709,131.764
11,120,251.936,-30.0419,0,0,2.0473,-48.2368,2.0473,131.763
11,180,251.938,-30.041,0,0,2.04729,-48.236,2.04729,131.764
11,240,251.933,-30.0498,0,0,2.04733,-48.2441,2.04733,131.756
11,300,251.918,-30.0499,0,0,2.04744,-48.2448,2.04744,131.755
11,360,251.92,-30.0481,0,0,2.04743,-48.2432,2.04743,131.757
11,420,251.967,-30.0094,0,0,1.56244,-48.2044,1.56244,131.796
11,480,250.985,-30.0856,0,0,1.56855,-48.2805,1.56855,131.72
11,540,250.955,-30.0877,0,0,1.56873,-48.2825,1.56873,131.718
11,600,250.992,-30.089,0,0,1.56853,-48.2838,1.56853,131.716
11,660,251.933,-30.0158,0,0,1.56267,-48.2107,1.56267,131.789
11,720,251.803,-30.0237,0,0,1.56346,-48.2186,1.56346,131.781
11,780,251.818,-30.0205,0,0,1.56337,-48.2155,1.56337,131.785
11,840,251.786,-30.02,0,0,1.56356,-48.215,1.56356,131.785
11,900,251.868,-30.0156,0,0,2.21507,-48.2105,2.21507,131.79
11,960,251.483,-30.0377,0,0,2.21841,-48.2326,2.21841,131.767
11,1020,251.518,-30.0354,0,0,2.21813,-48.2304,2.21813,131.77
11,1080,251.535,-30.0336,0,0,2.21797,-48.2286,2.21797,131.771
11,1140,251.559,-30.0321,0,0,2.21776,-48.227,2.21776,131.773
11,1200,251.573,-30.0312,0,0,2.21764,-48.2262,2.21764,131.774
11,1260,251.369,-30.0422,0,0,2.21942,-48.2371,2.21942,131.763
11,1320,251.356,-30.043,0,0,2.21953,-48.2379,2.21953,131.762
11,1380,251.343,-30.0453,0,0,2.21964,-48.2399,2.21964,131.76
11,1440,251.419,-30.0364,0,0,2.21898,-48.2313,2.21898,131.769
11,1500,251.401,-30.0421,0,0,2.21913,-48.2366,2.21913,131.763
11,1560,251.398,-30.0444,0,0,2.21917,-48.2392,2.21917,131.761
11,1620,251.37,-30.1084,0,0,2.21942,-48.303,2.21942,131.697
11,1680,251.373,-30.1093,0,0,2.21939,-48.3041,2.21939,131.696
11,1740,251.376,-30.109,0,0,2.21937,-48.3039,2.21937,131.696
11,1800,251.338,-30.0536,0,0,2.2197,-48.2486,2.2197,131.751
11,1860,251.325,-30.0584,0,0,2.2198,-48.253,2.2198,131.747
11,1920,251.313,-30.0583,0,0,2.21991,-48.2532,2.21991,131.747
11,1980,251.327,-30.0586,0,0,2.2198,-48.2534,2.2198,131.747
11,2040,251.328,-30.0614,0,0,2.21978,-48.2562,2.21978,131.744
11,2100,251.025,-30.0774,0,0,2.22246,-48.2723,2.22246,131.728
11,2160,251.024,-30.0778,0,0,2.22247,-48.2726,2.22247,131.727
11,2220,251.234,-30.0648,0,0,1.567,-48.2597,1.567,131.74
11,2280,251.13,-30.0713,0,0,1.56765,-48.2662,1.56765,131.734
11,2340,251.149,-30.0699,0,0,1.56754,-48.2648,1.56754,131.735
11,2400,251.138,-30.0688,0,0,1.5676,-48.2637,1.5676,131.736
11,2460,251.392,-30.0579,0,0,0.15074,-48.2527,0.15074,131.747
11,2520,251.402,-30.0796,0,0,0.150734,-48.2744,0.150734,131.726
11,2580,251.478,-30.0664,0,0,0.150688,-48.2613,0.150688,131.739
11,2640,251.489,-30.0813,0,0,0.150682,-48.2761,0.150682,131.724
11,2700,251.485,-30.0812,0,0,0.150684,-48.2761,0.150684,131.724
11,2760,251.499,-30.0892,0,0,0.150677,-48.2837,0.150677,131.716
11,2820,251.498,-30.0876,0,0,0.150676,-48.2826,0.150676,131.717
11,2880,251.548,-30.0862,0,0,0.150647,-48.281,0.150647,131.719
11,2940,251.529,-30.0786,0,0,0.150656,-48.2738,0.150656,131.726
11,3000,251.546,-30.0931,0,0,0.150647,-48.288,0.150647,131.712
11,3060,251.526,-30.0769,0,0,0.150659,-48.2718,0.150659,131.728
11,3120,251.348,-30.088,0,0,0.150766,-48.2828,0.150766,131.717
11,3180,251.343,-30.089,0,0,0.150769,-48.2838,0.150769,131.716
11,3240,251.325,-30.1133,0,0,0.15078,-48.3081,0.15078,131.692
11,3300,251.329,-30.1116,0,0,0.150778,-48.3066,0.150778,131.693
11,3360,251.294,-30.1143,0,0,0.150797,-48.3091,0.150797,131.691
11,3420,251.297,-30.1148,0,0,0.150796,-48.3096,0.150796,131.69
11,3480,251.318,-30.1088,0,0,0.150785,-48.3041,0.150785,131.696
11,3540,251.337,-30.1202,0,0,0.150772,-48.315,0.150772,131.685
12,0,251.34,-30.1193,0,0,0.150771,-48.3143,0.150771,131.686
12,60,251.282,-30.0822,0,0,0.150805,-48.2772,0.150805,131.723
12,120,251.364,-30.0352,0,0,0.150757,-48.2302,0.150757,131.77
12,180,251.28,-30.0471,0,0,0.150806,-48.2419,0.150806,131.758
12,240,251.067,-30.0617,0,0,0.150934,-48.2565,0.150934,131.743
12,300,251.314,-30.0426,0,0,0.150787,-48.2375,0.150787,131.762
12,360,251.311,-30.0433,0,0,0.150788,-48.2381,0.150788,131.762
12,420,251.252,-30.0505,0,0,0.150823,-48.2454,0.150823,131.755
12,480,250.973,-30.0693,0,0,0.150991,-48.2642,0.150991,131.736
12,540,250.987,-30.0811,0,0,0.150983,-48.2759,0.150983,131.724
12,600,250.826,-30.0938,0,0,0.151079,-48.2887,0.151079,131.711
12,660,250.729,-30.1049,0,0,0.151138,-48.2997,0.151138,131.7
12,720,250.73,-30.0903,0,0,0.151138,-48.2852,0.151138,131.715
12,780,250.712,-30.0892,0,0,0.151148,-48.2841,0.151148,131.716
12,840,250.719,-30.0887,0,0,0.151145,-48.2836,0.151145,131.716
12,900,250.69,-30.0915,0,0,0.15116,-48.2862,0.15116,131.714
12,960,250.709,-30.0902,0,0,0.151151,-48.2851,0.151151,131.715
12,1020,250.721,-30.1513,0,0,0.151143,-48.346,0.151143,131.654
12,1080,250.764,-30.1488,0,0,0.151119,-48.3438,0.151119,131.656
12,1140,251.278,-30.1061,0,0,0.150809,-48.3011,0.150809,131.699
12,1200,251.255,-30.0457,0,0,0.150822,-48.2407,0.150822,131.759
12,1260,251.247,-30.0452,0,0,0.80441,-48.2401,0.80441,131.76
12,1320,251.194,-30.0518,0,0,0.804577,-48.2467,0.804577,131.753
12,1380,251.48,-30.0346,0,0,0.803667,-48.2295,0.803667,131.771
12,1440,251.482,-30.0329,0,0,0.803656,-48.2279,0.803656,131.772
12,1500,251.458,-30.0359,0,0,0.803731,-48.2306,0.803731,131.769
12,1560,251.436,-30.0364,0,0,0.803802,-48.2313,0.803802,131.769
12,1620,251.451,-30.0341,0,0,0.803759,-48.2291,0.803759,131.771
12,1680,251.722,-30.0174,0,0,0.802892,-48.2123,0.802892,131.788
12,1740,251.632,-30.0308,0,0,0.803175,-48.2256,0.803175,131.774
12,1800,251.633,-30.032,0,0,0.803176,-48.2268,0.803176,131.773
12,1860,251.601,-30.0343,0,0,0.803271,-48.2291,0.803271,131.771
12,1920,251.39,-30.051,0,0,0.803947,-48.2459,0.803947,131.754
12,1980,251.409,-30.0521,0,0,0.803892,-48.2468,0.803892,131.753
12,2040,251.405,-30.0545,0,0,0.803903,-48.2492,0.803903,131.751
12,2100,251.797,-30.0366,0,0,0.802654,-48.2315,0.802654,131.769
12,2160,251.786,-30.037,0,0,0.802685,-48.2319,0.802685,131.768
12,2220,251.779,-30.0385,0,0,0.80271,-48.2333,0.80271,131.767
12,2280,251.79,-30.0377,0,0,0.802674,-48.2326,0.802674,131.767
12,2340,251.777,-30.0386,0,0,0.802715,-48.2334,0.802715,131.767
12,2400,251.882,-30.0324,0,0,0.802382,-48.2272,0.802382,131.773
12,2460,251.898,-30.0308,0,0,0.802333,-48.2257,0.802333,131.774
12,2520,251.922,-30.0512,0,0,0.802252,-48.246,0.802252,131.754
12,2580,251.947,-30.0514,0,0,0.150407,-48.2463,0.150407,131.754
12,2640,251.943,-30.0526,0,0,0.15041,-48.2474,0.15041,131.753
12,2700,251.939,-30.0546,0,0,0.150412,-48.2493,0.150412,131.751
12,2760,251.943,-30.054,0,0,0.15041,-48.2489,0.15041,131.751
12,2820,251.851,-30.0576,0,0,0.150463,-48.2526,0.150463,131.747
12,2880,251.859,-30.0699,0,0,0.15046,-48.2647,0.15046,131.735
12,2940,251.859,-30.0701,0,0,0.15046,-48.265,0.15046,131.735
12,3000,251.95,-30.0647,0,0,0.150408,-48.2596,0.150408,131.74
12,3060,251.948,-30.0516,0,0,0.150407,-48.2465,0.150407,131.753
12,3120,251.957,-30.0663,0,0,0.150402,-48.2612,0.150402,131.739
12,3180,251.946,-30.0667,0,0,0.150408,-48.2616,0.150408,131.738
12,3240,251.956,-30.0632,0,0,0.150402,-48.2583,0.150402,131.742
12,3300,251.938,-30.0492,0,0,0.150413,-48.2441,0.150413,131.756
12,3360,251.947,-30.0479,0,0,0.150408,-48.2428,0.150408,131.757
12,3420,251.943,-30.0503,0,0,0.15041,-48.245,0.15041,131.755
12,3480,251.942,-30.05,0,0,0.15041,-48.2449,0.15041,131.755
12,3540,251.953,-30.0483,0,0,0.150404,-48.2432,0.150404,131.757
13,0,251.95,-30.0468,0,0,0.150406,-48.2418,0.150406,131.758
13,60,251.996,-30.0165,0,0,0.150378,-48.2115,0.150378,131.789
13,120,251.997,-30.0184,0,0,0.150378,-48.2132,0.150378,131.787
13,180,252.008,-30.0168,0,0,0.150371,-48.2118,0.150371,131.788
13,240,251.925,-30.0286,0,0,0.150421,-48.2234,0.150421,131.777
13,300,251.942,-30.0275,0,0,0.150411,-48.2224,0.150411,131.778
13,360,251.925,-30.0287,0,0,0.15042,-48.2235,0.15042,131.776
13,420,251.878,-30.0307,0,0,0.150448,-48.2255,0.150448,131.774
13,480,251.875,-30.0308,0,0,0.15045,-48.2257,0.15045,131.774
13,540,251.884,-30.0543,0,0,0.150445,-48.2491,0.150445,131.751
13,600,251.886,-30.0538,0,0,0.150444,-48.2487,0.150444,131.751
13,660,251.919,-30.0644,0,0,0.150424,-48.2592,0.150424,131.741
13,720,251.916,-30.0645,0,0,0.150426,-48.2594,0.150426,131.741
13,780,251.903,-30.0653,0,0,0.150434,-48.2602,0.150434,131.74
13,840,251.899,-30.0652,0,0,0.150436,-48.26,0.150436,131.74
13,900,251.893,-30.0658,0,0,0.150439,-48.2606,0.150439,131.739
13,960,251.924,-30.0634,0,0,0.150422,-48.2584,0.150422,131.742
13,1020,251.943,-30.0627,0,0,0.15041,-48.2576,0.15041,131.742
13,1080,251.92,-30.0639,0,0,0.150424,-48.2588,0.150424,131.741
13,1140,251.905,-30.0632,0,0,0.150432,-48.2581,0.150432,131.742
13,1200,251.141,-30.1088,0,0,0.150888,-48.3036,0.150888,131.696
13,1260,251.088,-30.1121,0,0,0.15092,-48.3069,0.15092,131.693
13,1320,251.116,-30.1075,0,0,0.150906,-48.3026,0.150906,131.697
13,1380,251.874,-30.0609,0,0,0.150452,-48.2557,0.150452,131.744
13,1440,251.891,-30.0596,0,0,0.150441,-48.2545,0.150441,131.745
13,1500,251.903,-30.0589,0,0,0.150434,-48.2538,0.150434,131.746
13,1560,251.95,-30.0566,0,0,0.150407,-48.2514,0.150407,131.749
13,1620,251.947,-30.0572,0,0,0.150407,-48.252,0.150407,131.748
13,1680,251.917,-30.0585,0,0,0.635127,-48.2533,0.635127,131.747
13,1740,251.908,-30.0349,0,0,0.635152,-48.2299,0.635152,131.77
13,1800,251.909,-30.0361,0,0,0.635151,-48.2309,0.635151,131.769
13,1860,252.018,-30.0088,0,0,0.634878,-48.2038,0.634878,131.796
13,1920,252.083,-29.9976,0,0,0.634712,-48.1925,0.634712,131.807
13,1980,252.092,-30.021,0,0,0.63469,-48.2158,0.63469,131.784
13,2040,252.127,-30.0191,0,0,0.634605,-48.214,0.634605,131.786
13,2100,252.138,-30.0325,0,0,0.634572,-48.2273,0.634572,131.773
13,2160,252.125,-30.0336,0,0,0.634605,-48.2284,0.634605,131.772
13,2220,252.122,-30.0341,0,0,0.634613,-48.229,0.634613,131.771
13,2280,252.095,-30.0215,0,0,0.634681,-48.2165,0.634681,131.784
13,2340,252.096,-30.0214,0,0,0.634679,-48.2163,0.634679,131.784
13,2400,252.087,-30.0219,0,0,0.634699,-48.2168,0.634699,131.783
13,2460,252.085,-30.0227,0,0,0.634705,-48.2175,0.634705,131.782
13,2520,252.098,-30.0182,0,0,0.634678,-48.2134,0.634678,131.787
13,2580,252.098,-30.0182,0,0,0.634675,-48.2131,0.634675,131.787
13,2640,252.101,-30.0156,0,0,0.634667,-48.2106,0.634667,131.789
13,2700,252.022,-30.0289,0,0,0.634863,-48.2237,0.634863,131.776
13,2760,251.986,-30.033,0,0,0.802044,-48.2276,0.802044,131.772
13,2820,251.983,-30.0346,0,0,0.80206,-48.2294,0.80206,131.771
13,2880,251.914,-30.0457,0,0,0.802276,-48.2405,0.802276,131.759
13,2940,251.916,-30.0466,0,0,0.802273,-48.2415,0.802273,131.759
13,3000,251.917,-30.0489,0,0,0.80227,-48.2436,0.80227,131.756
13,3060,251.963,-30.0455,0,0,0.802129,-48.2405,0.802129,131.759
13,3120,251.962,-30.0472,0,0,0.802126,-48.2419,0.802126,131.758
13,3180,251.954,-30.0233,0,0,0.802153,-48.2183,0.802153,131.782
13,3240,251.965,-30.0237,0,0,0.802118,-48.2185,0.802118,131.781
13,3300,251.768,-30.0376,0,0,0.802726,-48.2322,0.802726,131.768
13,3360,251.77,-30.0378,0,0,0.802738,-48.2327,0.802738,131.767
13,3420,251.802,-30.0327,0,0,0.802637,-48.2276,0.802637,131.772
13,3480,251.819,-30.0311,0,0,0.802585,-48.226,0.802585,131.774
13,3540,251.801,-30.0336,0,0,0.802635,-48.2284,0.802635,131.772
14,0,251.772,-30.0401,0,0,0.802731,-48.2349,0.802731,131.765
14,60,251.771,-30.062,0,0,0.802736,-48.2568,0.802736,131.743
14,120,251.852,-30.0288,0,0,0.802478,-48.2238,0.802478,131.776
14,180,251.855,-30.0258,0,0,0.802466,-48.2209,0.802466,131.779
14,240,251.846,-30.0263,0,0,0.802494,-48.2211,0.802494,131.779
14,300,251.837,-30.0264,0,0,0.802523,-48.2213,0.802523,131.779
14,360,251.824,-30.0266,0,0,0.802563,-48.2215,0.802563,131.778
14,420,251.825,-30.0274,0,0,0.802564,-48.2222,0.802564,131.778
14,480,251.851,-30.0248,0,0,0.150465,-48.2199,0.150465,131.78
14,540,251.854,-30.049,0,0,0.150463,-48.2438,0.150463,131.756
14,600,251.845,-30.0482,0,0,0.150468,-48.2431,0.150468,131.757
14,660,252.017,-30.0358,0,0,0.150368,-48.2311,0.150368,131.769
14,720,251.994,-30.0366,0,0,0.150379,-48.2314,0.150379,131.769
14,780,251.996,-30.0358,0,0,0.150378,-48.2307,0.150378,131.769
14,840,251.997,-30.048,0,0,0.150378,-48.2429,0.150378,131.757
14,900,251.993,-30.0483,0,0,0.15038,-48.2432,0.15038,131.757
14,960,251.986,-30.0494,0,0,0.150384,-48.2443,0.150384,131.756
14,1020,251.968,-30.0385,0,0,0.150395,-48.2334,0.150395,131.767
14,1080,252.023,-30.0298,0,0,0.150362,-48.2247,0.150362,131.775
14,1140,252.01,-30.0292,0,0,0.15037,-48.2242,0.15037,131.776
14,1200,251.964,-30.0487,0,0,0.150398,-48.2435,0.150398,131.756
14,1260,252.156,-30.0193,0,0,0.150284,-48.2145,0.150284,131.786
14,1320,252.065,-30.034,0,0,0.150337,-48.2288,0.150337,131.771
14,1380,252.052,-30.0203,0,0,0.150345,-48.2152,0.150345,131.785
14,1440,251.824,-30.0582,0,0,0.15048,-48.2528,0.15048,131.747
14,1500,251.571,-30.0727,0,0,0.150632,-48.2675,0.150632,131.732
14,1560,251.68,-30.0585,0,0,0.150568,-48.2535,0.150568,131.747
14,1620,251.689,-30.058,0,0,0.150562,-48.2529,0.150562,131.747
14,1680,251.685,-30.0587,0,0,0.150564,-48.2535,0.150564,131.747
14,1740,251.675,-30.0344,0,0,0.15057,-48.2293,0.15057,131.771
14,1800,251.681,-30.0497,0,0,0.150567,-48.2445,0.150567,131.756
14,1860,251.693,-30.048,0,0,0.15056,-48.243,0.15056,131.757
14,1920,251.753,-30.0389,0,0,0.150524,-48.2338,0.150524,131.766
14,1980,251.751,-30.0237,0,0,0.150525,-48.2186,0.150525,131.781
14,2040,251.747,-30.0243,0,0,0.150527,-48.2191,0.150527,131.781
14,2100,251.602,-30.1038,0,0,0.150614,-48.2984,0.150614,131.702
14,2160,251.594,-30.1047,0,0,0.150619,-48.2995,0.150619,131.7
14,2220,251.609,-30.1023,0,0,0.15061,-48.2973,0.15061,131.703
14,2280,251.672,-30.0307,0,0,0.150572,-48.2257,0.150572,131.774
14,2340,251.696,-30.0287,0,0,0.635691,-48.2236,0.635691,131.776
14,2400,251.783,-30.0165,0,0,0.635468,-48.2114,0.635468,131.789
14,2460,251.719,-30.0281,0,0,0.635628,-48.2229,0.635628,131.777
14,2520,251.726,-30.0293,0,0,0.635611,-48.224,0.635611,131.776
14,2580,251.466,-30.0497,0,0,0.636266,-48.2445,0.636266,131.755
14,2640,251.525,-30.0402,0,0,0.636121,-48.2351,0.636121,131.765
14,2700,251.564,-30.0376,0,0,0.636025,-48.2325,0.636025,131.767
14,2760,251.806,-30.0227,0,0,0.635412,-48.2175,0.635412,131.782
14,2820,251.748,-30.0317,0,0,0.635555,-48.2265,0.635555,131.773
14,2880,251.514,-30.0406,0,0,0.636148,-48.2355,0.636148,131.764
14,2940,251.516,-30.039,0,0,0.636142,-48.2339,0.636142,131.766
14,3000,251.518,-30.0403,0,0,0.636137,-48.2351,0.636137,131.765
14,3060,251.449,-30.0507,0,0,0.636312,-48.2455,0.636312,131.755
14,3120,251.438,-30.0537,0,0,0.63634,-48.2484,0.63634,131.752
14,3180,251.425,-30.0525,0,0,1.28949,-48.2475,1.28949,131.753
14,3240,251.395,-30.0692,0,0,1.28964,-48.264,1.28964,131.736
14,3300,251.407,-30.069,0,0,1.28959,-48.2638,1.28959,131.736
14,3360,251.215,-30.0785,0,0,1.29057,-48.2734,1.29057,131.727
14,3420,251.228,-30.0788,0,0,0.80447,-48.2737,0.80447,131.726
14,3480,251.221,-30.0789,0,0,0.804492,-48.2737,0.804492,131.726
14,3540,251.214,-30.078,0,0,0.804513,-48.273,0.804513,131.727
15,0,251.188,-30.0816,0,0,0.804593,-48.2763,0.804593,131.724
15,60,251.257,-30.1112,0,0,0.804379,-48.306,0.804379,131.694
15,120,251.272,-30.112,0,0,0.80433,-48.3068,0.80433,131.693
15,180,251.273,-30.1128,0,0,0.804327,-48.3076,0.804327,131.692
15,240,251.22,-30.1206,0,0,0.804495,-48.3154,0.804495,131.685
15,300,251.296,-30.1103,0,0,0.804253,-48.3053,0.804253,131.695
15,360,251.297,-30.1105,0,0,0.804248,-48.3054,0.804248,131.695
15,420,251.3,-30.1108,0,0,0.804239,-48.3056,0.804239,131.694
15,480,251.588,-30.096,0,0,0.803318,-48.2909,0.803318,131.709
15,540,251.305,-30.1123,0,0,0.80422,-48.3072,0.80422,131.693
15,600,251.299,-30.0975,0,0,0.804243,-48.2925,0.804243,131.708
15,660,251.308,-30.0803,0,0,0.804212,-48.2753,0.804212,131.725
15,720,251.288,-30.0802,0,0,0.804276,-48.2751,0.804276,131.725
15,780,251.313,-30.0777,0,0,0.804199,-48.2726,0.804199,131.727
15,840,251.325,-30.0552,0,0,0.804159,-48.2501,0.804159,131.75
15,900,251.35,-30.0564,0,0,0.150765,-48.2512,0.150765,131.749
15,960,251.369,-30.055,0,0,0.150754,-48.2499,0.150754,131.75
15,1020,251.415,-30.047,0,0,0.150727,-48.2421,0.150727,131.758
15,1080,251.425,-30.0465,0,0,0.150721,-48.2415,0.150721,131.759
15,1140,251.4,-30.0502,0,0,0.150734,-48.2449,0.150734,131.755
15,1200,251.407,-30.0517,0,0,0.150731,-48.2466,0.150731,131.753
15,1260,251.406,-30.0524,0,0,0.150731,-48.2472,0.150731,131.753
15,1320,251.375,-30.0559,0,0,0.150749,-48.2506,0.150749,131.749
15,1380,251.568,-30.0413,0,0,0.150635,-48.2362,0.150635,131.764
15,1440,251.557,-30.0401,0,0,0.15064,-48.2351,0.15064,131.765
15,1500,251.741,-30.0351,0,0,0.150531,-48.2299,0.150531,131.77
15,1560,251.77,-30.0336,0,0,0.150514,-48.2286,0.150514,131.771
15,1620,251.777,-30.0314,0,0,0.150509,-48.2264,0.150509,131.774
15,1680,251.787,-30.0292,0,0,0.150504,-48.2242,0.150504,131.776
15,1740,252.054,-30.0142,0,0,0.150344,-48.2091,0.150344,131.791
15,1800,252.052,-30.013,0,0,0.150345,-48.208,0.150345,131.792
15,1860,251.979,-30.0381,0,0,1.14462,-48.2329,1.14462,131.767
15,1920,251.986,-30.0367,0,0,1.14459,-48.2316,1.14459,131.768
15,1980,251.999,-30.0356,0,0,1.14454,-48.2306,1.14454,131.769
15,2040,251.999,-30.0341,0,0,1.14453,-48.229,1.14453,131.771
15,2100,251.997,-30.0343,0,0,1.14454,-48.2292,1.14454,131.771
15,2160,251.985,-30.0362,0,0,1.14459,-48.231,1.14459,131.769
15,2220,252.023,-30.0271,0,0,1.14443,-48.2223,1.14443,131.778
15,2280,252.032,-30.0265,0,0,1.14438,-48.2214,1.14438,131.779
15,2340,251.826,-30.0326,0,0,1.14532,-48.2275,1.14532,131.773
15,2400,251.793,-30.0378,0,0,1.14546,-48.2324,1.14546,131.768
15,2460,251.807,-30.0549,0,0,1.1454,-48.2497,1.1454,131.75
15,2520,251.492,-30.0756,0,0,1.47331,-48.2705,1.47331,131.73
15,2580,251.567,-30.0642,0,0,1.47288,-48.2592,1.47288,131.741
15,2640,251.616,-30.0585,0,0,1.47259,-48.2534,1.47259,131.747
15,2700,251.614,-30.0564,0,0,1.4726,-48.2514,1.4726,131.749
15,2760,251.585,-30.0572,0,0,1.47276,-48.2521,1.47276,131.748
15,2820,251.519,-30.0666,0,0,1.47315,-48.2614,1.47315,131.739
15,2880,251.461,-30.0776,0,0,1.47349,-48.2724,1.47349,131.728
15,2940,251.472,-30.0771,0,0,1.47343,-48.272,1.47343,131.728
15,3000,251.462,-30.0753,0,0,1.47348,-48.2703,1.47348,131.73
