11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,101.2347044,101.2347044,101.2347044,101.2347044,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,24.97999199,63.10734819,63.10734819,63.10734819,63.10734819,114.3820686,114.3820686,114.3820686,114.3820686,114.3820686,114.3820686,114.3820686,114.3820686,114.3820686,101.2347044,114.3820686,114.3820686,114.3820686,134.1031149,95.97575871,95.97575871,95.97575871,82.82839451,82.82839451,63.10734819,63.10734819,82.82839451,31.5536741,31.5536741,31.5536741,11.83262779,11.83262779,11.83262779,41.41419725,41.41419725,41.41419725,41.41419725,62.77866409,82.4997104,105.5075978,105.5075978,105.5075978,105.5075978,105.5075978,125.2286441,105.5075978,105.5075978,105.5075978,105.5075978,105.5075978,105.5075978,102.2207567,102.2207567,102.2207567,102.2207567,102.2207567,102.2207567,102.2207567,102.2207567,102.2207567,85.78655145,85.78655145,85.78655145,85.78655145,85.78655145,85.78655145,85.78655145,85.78655145,85.78655145,85.78655145,98.93391566,79.21286935,79.21286935,79.21286935,79.21286935,79.21286935,79.21286935,79.21286935,98.93391566,98.93391566,98.93391566,98.93391566,98.93391566,77.56944882,77.56944882,77.56944882,77.56944882,77.56944882,77.56944882,77.56944882,77.56944882,77.56944882,90.71681303,141.9915334,155.1388976,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,101.2347044,49.95998399,49.95998399,49.95998399,49.95998399,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,24.97999199,76.2547124,76.2547124,76.2547124,63.10734819,63.10734819,63.10734819,76.2547124,76.2547124,76.2547124,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,89.40207661,38.1273562,38.1273562,72.63918724,72.63918724,72.63918724,92.36023356,92.36023356,112.0812799,112.0812799,112.0812799,209.371775,209.371775,247.4991312,247.4991312,150.2086361,150.2086361,150.2086361,169.9296824,117.3402255,117.3402255,150.2086361,188.3359923,155.4675817,155.4675817,168.614946,191.6228333,191.6228333,198.1965154,198.1965154,217.9175617,818.0947378,804.9473736,804.9473736,785.2263273,785.2263273,798.3736915,762.2184399,762.2184399,775.3658041,775.3658041,775.3658041,775.3658041,775.3658041,762.2184399,762.2184399,762.2184399,762.2184399,762.2184399,813.4931603,829.9273656,829.9273656,813.4931603,813.4931603,829.9273656,843.0747298,826.6405245,826.6405245,188.3359923,208.0570386,188.3359923,188.3359923,188.3359923,188.3359923,188.3359923,188.3359923,188.3359923,188.3359923,166.9715254,166.9715254,180.1188896,128.8441692,128.8441692,128.8441692,128.8441692,128.8441692,109.1231229,141.9915334,141.9915334,141.9915334,141.9915334,141.9915334,141.9915334,161.7125797,161.7125797,181.4336261,161.7125797,161.7125797,161.7125797,141.9915334,141.9915334,155.1388976,155.1388976,155.1388976,195.2383585,195.2383585,195.2383585,195.2383585,214.9594048,214.9594048,214.9594048,214.9594048,214.9594048,214.9594048,214.9594048,214.9594048,214.9594048,214.9594048,253.086761,253.086761,305.6762178,292.5288536,279.3814894,259.6604431,259.6604431,310.9351635,278.066753,278.066753,278.066753,375.3572481,375.3572481,375.3572481,375.3572481,278.066753,278.066753,278.066753,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,239.9393968,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,188.6646764,546.930351,546.930351,546.930351,142.6489016,142.6489016,142.6489016,142.6489016,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,180.7762578,232.0509783,232.0509783,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,193.9236221,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,175.5173122,175.5173122,175.5173122,142.6489016,142.6489016,870.3555105,870.3555105,870.3555105,142.6489016,142.6489016,142.6489016,142.6489016,142.6489016,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,161.0552115,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,122.9278553,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,174.2025757,122.9278553,122.9278553,122.9278553,122.9278553,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,49.95998399,101.2347044,101.2347044,101.2347044,101.2347044,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,90.05944482,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,115.696805,128.8441692,128.8441692,128.8441692,128.8441692,145.2783745,161.7125797,123.5852235,123.5852235,123.5852235,174.859944,174.859944,174.859944,207.7283545,174.859944,174.859944,174.859944,174.859944,174.859944,174.859944,174.859944,207.7283545,207.7283545,174.859944,174.859944,174.859944,174.859944,188.0073082,188.0073082,188.0073082,188.0073082,188.0073082,136.7325878,149.879952,149.879952,159.0831069,178.8041532,178.8041532,165.656789,187.0212558,187.0212558,187.0212558,167.3002095,127.2007487,127.2007487,146.921795,127.2007487,127.2007487,101.5633885,101.5633885,85.12918324,85.12918324,85.12918324,85.12918324,85.12918324,104.8502296,98.27654745,98.27654745,98.27654745,98.27654745,111.4239117,111.4239117,111.4239117,98.27654745,124.5712759,124.5712759,104.8502296,142.9775858,142.9775858,142.9775858,183.0770466,183.0770466,910.7836555,910.7836555,910.7836555,202.7980929,202.7980929,234.351767,234.351767,234.351767,234.351767,217.9175617,217.9175617,217.9175617,217.9175617,237.638608,270.5070186,270.5070186,367.7975137,367.7975137,367.7975137,367.7975137,270.5070186,270.5070186,270.5070186,303.3754291,467.7174817,467.7174817,467.7174817,376.3433004,409.2117109,396.0643467,396.0643467,396.0643467,396.0643467,376.3433004,376.3433004,376.3433004,367.1401455,367.1401455,367.1401455,367.1401455,334.271735,334.271735,334.271735,334.271735,367.1401455,367.1401455,367.1401455,367.1401455,367.1401455,367.1401455,367.1401455,390.8054011,390.8054011,390.8054011,428.9327573,442.0801215,442.0801215,442.0801215,800.3457961,800.3457961,800.3457961,442.0801215,428.9327573,428.9327573,428.9327573,428.9327573,428.9327573,428.9327573,428.9327573,428.9327573,428.9327573,396.0643467,338.2159442,338.2159442,325.06858,350.7059402,350.7059402,350.7059402,401.9806606,388.8332964,388.8332964,408.5543427,388.8332964,388.8332964,369.1122501,408.5543427,408.5543427,408.5543427,408.5543427,408.5543427,408.5543427,388.8332964,388.8332964,388.8332964,388.8332964,388.8332964,388.8332964,401.9806606,388.8332964,388.8332964,337.558576,337.558576,173.2165234,206.0849339,206.0849339,219.2322982,219.2322982,219.2322982,179.1328373,179.1328373,217.2601935,236.9812398,236.9812398,236.9812398,236.9812398,236.9812398,236.9812398,236.9812398,217.2601935,217.2601935,217.2601935,217.2601935,204.1128293,204.1128293,174.5312598,174.5312598,174.5312598,174.5312598,149.5512679,149.5512679,149.5512679,910.1262872,910.1262872,890.4052409,162.6986321,495.3269465,482.1795823,482.1795823,123.9139077,123.9139077,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,100.2486521,113.3960163,113.3960163,113.3960163,113.3960163,113.3960163,113.3960163,113.3960163,113.3960163,113.3960163,113.3960163,164.6707367,164.6707367,164.6707367,222.5191392,222.5191392,222.5191392,222.5191392,222.5191392,222.5191392,255.3875497,235.6665034,222.5191392,189.6507287,189.6507287,189.6507287,189.6507287,209.371775,242.2401855,209.371775,209.371775,209.371775,171.2444188,119.9696984,119.9696984,160.0691592,160.0691592,160.0691592,160.0691592,192.9375697,192.9375697,171.5731029,171.5731029,138.7046924,303.046745,303.046745,303.046745,349.0625197,349.0625197,316.1941092,151.8520566,184.7204671,184.7204671,151.8520566,164.9994208,164.9994208,164.9994208,164.9994208,164.9994208,164.9994208,145.2783745,145.2783745,149.2225838,140.0194288,140.0194288,140.0194288,140.0194288,186.0352035,186.0352035,186.0352035,172.8878393,172.8878393,172.8878393,172.8878393,172.8878393,172.8878393,172.8878393,220.2183505,236.6525557,203.7841452,203.7841452,203.7841452,216.9315094,197.2104631,197.2104631,197.2104631,197.2104631,248.4851835,248.4851835,248.4851835,268.2062298,268.2062298,268.2062298,287.9272761,268.2062298,230.0788736,243.2262378,230.0788736,230.0788736,230.0788736,230.0788736,230.0788736,262.9472841,249.7999199,249.7999199,249.7999199,249.7999199,249.7999199,249.7999199,158.4257387,171.5731029,158.4257387,158.4257387,171.5731029,171.5731029,171.5731029,171.5731029,158.4257387,154.4815294,138.0473242,138.0473242,138.0473242,138.0473242,138.0473242,138.0473242,138.0473242,138.0473242,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,105.1789137,124.89996,124.89996,124.89996,124.89996,124.89996,124.89996,86.77260377,86.77260377,86.77260377,86.77260377,99.91996797,90.71681303,90.71681303,90.71681303,90.71681303,90.71681303,90.71681303,103.8641772,287.9272761,307.6483224,320.7956867,320.7956867,287.9272761,123.5852235,150.5373202,130.8162739,130.8162739,117.6689097,97.94786334,149.2225838,149.2225838,149.2225838,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,162.369948,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,182.0909943,162.369948,185.3778353,134.1031149,134.1031149,134.1031149,134.1031149,134.1031149,78.22681703,78.22681703,78.22681703,97.94786334,149.2225838,149.2225838,149.2225838,149.2225838,168.9436301,128.8441692,109.1231229,109.1231229,109.1231229,109.1231229,109.1231229,109.1231229,109.1231229,109.1231229,128.8441692,128.8441692,128.8441692,128.8441692,90.71681303,90.71681303,70.99576672,70.99576672,70.99576672,70.99576672,70.99576672,798.7023756,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,63.10734819,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779,11.83262779
